lesson_id,lesson_title,row_type,question_or_heading,option_a,option_b,option_c,option_d,answer,hint,explanation,key_phrase,icon
u5l2,Cost of Goods Sold & Gross Profit,intro,Key phrase,Gross Profit = Revenue − Cost of Goods Sold — the profit left after covering only the direct cost of what was sold.,,,,,,,TRUE,book
u5l2,Cost of Goods Sold & Gross Profit,question,"A company has ₹1,00,00,000 in revenue and ₹60,00,000 in COGS. What is its gross profit?","₹1,60,00,000","₹40,00,000","₹60,00,000","₹1,00,00,000",B,Gross Profit = Revenue − COGS.,"₹1,00,00,000 − ₹60,00,000 = ₹40,00,000 — what's left after covering the direct cost of producing what was sold.",,book
u5l2,Cost of Goods Sold & Gross Profit,question,Which of these would typically be included in COGS for a furniture manufacturer?,The CEO's salary,Wood and direct factory labor used to build the furniture sold,National advertising campaign costs,Office rent for headquarters,B,Which cost is directly tied to physically producing the units sold?,"Raw materials and direct production labor are classic COGS — costs directly tied to making what was sold, unlike overhead like admin salaries or marketing.",,book
u5l2,Cost of Goods Sold & Gross Profit,question,"Gross profit already accounts for marketing, admin, and overhead costs.",True,False,,,False,"What's subtracted to get gross profit — just COGS, or COGS plus everything else too?","Gross profit only subtracts COGS. Marketing, admin, and overhead come out later, on the way to operating income.",,book
u5l2,Cost of Goods Sold & Gross Profit,question,A retailer's gross profit margin (gross profit ÷ revenue) is 40%. What does this tell you?,40% of revenue is pure net profit,"For every ₹100 of sales, ₹40 remains after covering the direct cost of the goods sold",The company spends 40% of revenue on marketing,The company has 40% market share,B,Gross margin isolates just one layer of cost — which one?,A 40% gross margin means ₹40 of every ₹100 in sales survives after covering just the direct product cost — before any other expenses are even considered.,,book
u5l2,Cost of Goods Sold & Gross Profit,question,"Why might comparing gross margins across two very different industries (say, software vs. heavy manufacturing) be misleading?",Gross margins are identical across all industries by law,Different industries have structurally different cost bases — software has very low COGS while manufacturing typically has much higher COGS relative to revenue,Gross margin only applies to manufacturing companies,There's no meaningful difference between industries,B,Does a software company's 'cost of goods sold' look anything like a factory's?,Structural differences in COGS between industries (software's low direct costs versus manufacturing's heavy material and labor costs) make cross-industry gross margin comparisons far less meaningful than comparisons within the same industry.,,book
u5l3,Operating Expenses,intro,"Running the business, beyond the product itself","Operating expenses cover the costs of running the business that aren't directly tied to producing the product — selling, general, and administrative expenses (SG&A), R&D, marketing.",,,,,,,FALSE,book
u5l3,Operating Expenses,intro,"Below gross profit, above operating income",Operating expenses are subtracted from gross profit to arrive at operating income — capturing the full cost of actually running the business day to day.,,,,,,,FALSE,book
u5l3,Operating Expenses,intro,Key phrase,"Operating expenses are the costs of running the business beyond direct production — like SG&A, marketing, and R&D — subtracted from gross profit.",,,,,,,TRUE,book
u5l3,Operating Expenses,question,"Which of these is a classic operating expense, rather than part of COGS?",Raw materials used in manufacturing,The marketing team's salaries and ad spend,Direct factory labor,Shipping costs to move raw materials to the factory,B,Which of these is unrelated to directly producing the physical product?,"Marketing costs support selling the product but aren't part of physically making it — a textbook operating expense (SG&A), distinct from COGS.",,book
u5l3,Operating Expenses,question,A pharmaceutical company spends heavily on R&D to develop new drugs. Where does this cost typically appear on the income statement?,As part of COGS,"As an operating expense, since it's part of running and growing the business, not direct production of already-sold goods",It never appears on the income statement,As a reduction to revenue,B,"Is R&D spend a direct cost of goods already sold, or a broader cost of operating and growing the business?","R&D is a classic operating expense — critical to the business, but not a direct cost of goods already sold, so it sits below gross profit, not inside COGS.",,book
u5l3,Operating Expenses,question,"Operating expenses are subtracted from revenue directly, skipping the gross profit calculation entirely.",True,False,,,False,What's the actual sequence: Revenue → COGS → Gross Profit → then what?,Operating expenses are subtracted from gross profit (which itself came from Revenue minus COGS) — not straight from revenue.,,book
u5l3,Operating Expenses,question,A company cuts its marketing budget sharply to boost short-term profit. What's a reasonable long-term concern with this move?,There's no possible downside to cutting marketing,"Reduced marketing could slow future revenue growth, even though it boosts current-period operating income",Marketing spend never affects revenue,Cutting marketing always increases revenue,B,"What might marketing spend be buying the company, beyond this period's expenses?","While cutting marketing lifts short-term operating income, it can undercut future customer acquisition and revenue growth — a classic short-term-versus-long-term trade-off analysts watch for.",,book
u5l3,Operating Expenses,question,"Why do analysts often examine operating expenses as a PERCENTAGE of revenue, rather than just the raw rupee amount?",Percentages are always more accurate than raw numbers,"It helps track efficiency and spot trends — whether costs are growing faster or slower than the business itself, regardless of scale",Raw rupee amounts are illegal to disclose,Percentages eliminate the need for any other financial analysis,B,What does tracking a cost as a share of revenue reveal that the raw number alone doesn't?,"Expressing operating expenses as a percentage of revenue reveals whether spending is scaling in line with the business, growing faster (a red flag), or shrinking (improving efficiency) — insight the raw number alone doesn't give.",,book
u5l4,Operating Income (EBIT),intro,The profit from core operations,"Operating Income — also called EBIT (Earnings Before Interest and Taxes) — measures profit purely from the core business, before financing costs (interest) and tax effects muddy the picture.",,,,,,,FALSE,book
u5l4,Operating Income (EBIT),intro,Why EBIT is useful for comparisons,"Because it excludes interest and taxes, EBIT lets you compare the core operating performance of companies with very different debt levels or tax situations more fairly.",,,,,,,FALSE,book
u5l4,Operating Income (EBIT),intro,Key phrase,"Operating Income (EBIT) = Gross Profit − Operating Expenses — profit from the core business, before interest and taxes.",,,,,,,TRUE,book
u5l4,Operating Income (EBIT),question,"A company has gross profit of ₹40,00,000 and operating expenses of ₹25,00,000. What is its operating income (EBIT)?","₹65,00,000","₹15,00,000","₹25,00,000","₹40,00,000",B,EBIT = Gross Profit − Operating Expenses.,"₹40,00,000 − ₹25,00,000 = ₹15,00,000 — the profit generated purely by core operations, before interest and taxes are considered.",,book
u5l4,Operating Income (EBIT),question,"Why might an analyst prefer comparing two companies using EBIT rather than net income, if one company has much more debt than the other?",EBIT and net income are always identical,"EBIT excludes interest expense, so it isolates operating performance without letting differing debt loads distort the comparison",Net income is always the better metric in every situation,EBIT only applies to companies with zero debt,B,Which metric strips out the effect of how the company happens to be financed?,"Stripping out interest (and taxes) lets EBIT compare the underlying businesses on a more level footing, regardless of how much debt each happens to carry.",,book
u5l4,Operating Income (EBIT),question,EBIT stands for 'Earnings Before Interest and Taxes.',True,False,,,True,Sound out the acronym letter by letter.,EBIT is literally an acronym for Earnings Before Interest and Taxes — profit measured before those two items are subtracted.,,book
u5l4,Operating Income (EBIT),question,"Two companies have identical EBIT, but Company A has much more debt (and therefore higher interest expense) than Company B. What would you expect regarding their net income?",Both will have identical net income,"Company A's net income will likely be lower, since more interest expense gets subtracted after EBIT",Company B's net income will definitely be lower,Debt has no effect on net income,B,"What gets subtracted from EBIT to eventually reach net income, and how does debt level affect that?","Since interest expense gets subtracted after EBIT, and Company A carries more debt (more interest), its net income would typically end up lower than Company B's despite identical operating performance.",,book
u5l4,Operating Income (EBIT),question,Why is EBIT often described as a measure of a company's 'core' business performance?,Because it includes every possible expense a company has,"Because it captures profit purely from operations, excluding financing decisions (interest) and tax jurisdiction effects (taxes)",Because 'core' companies are a specific legal category,Because it only applies to the company's headquarters location,B,"What two things does EBIT deliberately exclude, and why does that make it feel more 'core'?","By deliberately excluding interest (a financing choice) and taxes (often driven by jurisdiction and policy, not operations), EBIT isolates something closer to the pure operating engine of the business.",,book
u5l5,Interest & Taxes,intro,Interest: the cost of borrowed money,"Interest expense reflects what a company pays on its debt. It's subtracted after EBIT, since it depends on financing choices, not core operating performance.",,,,,,,FALSE,book
u5l5,Interest & Taxes,intro,Taxes come next,"After interest, taxes owed to the government are subtracted, based on the applicable tax rate and taxable income — arriving finally at net income, the true bottom line.",,,,,,,FALSE,book
u5l5,Interest & Taxes,intro,Key phrase,"EBIT minus interest expense minus taxes equals net income — financing costs and government's share, both subtracted after core operating profit.",,,,,,,TRUE,book
u5l5,Interest & Taxes,question,"A company has EBIT of ₹20,00,000, interest expense of ₹4,00,000, and a tax rate of 25% applied to the remaining amount. What is its approximate net income?","₹20,00,000","₹16,00,000","₹12,00,000","₹4,00,000",C,"First subtract interest, then apply the tax rate to what's left, then subtract that tax.","₹20,00,000 − ₹4,00,000 = ₹16,00,000 pre-tax income. Tax = 25% × ₹16,00,000 = ₹4,00,000. Net income = ₹16,00,000 − ₹4,00,000 = ₹12,00,000.",,book
u5l5,Interest & Taxes,question,"Why is interest expense subtracted AFTER operating income (EBIT), rather than being included in operating expenses?",It's an arbitrary accounting choice with no real logic,"Interest reflects financing decisions (how much debt the company chose to take on), separate from how the core business actually operates",Interest is always zero for most companies,Operating expenses and interest are the exact same thing,B,"What category of decision does interest expense reflect — operating the business, or financing it?",Interest reflects a financing decision — how much debt the company chose to carry — which is deliberately kept separate from the operating performance captured in EBIT.,,book
u5l5,Interest & Taxes,question,Net income is calculated before subtracting both interest and taxes.,True,False,,,False,"Where do interest and taxes fall in the sequence toward net income — before it, or as part of getting to it?","Net income is exactly what's left AFTER both interest and taxes are subtracted from EBIT — it's the true final bottom line, not a figure that precedes those deductions.",,book
u5l5,Interest & Taxes,question,"Two companies have identical EBIT, but Company X operates in a country with a much higher corporate tax rate than Company Y. All else equal, what would you expect?",Both will have identical net income,"Company X's net income will likely be lower, due to the higher tax bite on the same pre-tax income",Company Y's EBIT will be different as a result,Tax rates never affect net income,B,Which company loses more of its pre-tax income to taxes?,"A higher tax rate takes a bigger bite out of the same pre-tax income, leaving Company X with lower net income despite identical operating performance to Company Y.",,book
u5l5,Interest & Taxes,question,"Why do analysts sometimes look at both EBIT and net income when evaluating a company, rather than just net income alone?",Net income is always a completely useless number,"EBIT isolates operating performance, while net income reflects the full picture including financing and tax effects — together they tell a fuller story","EBIT and net income are always exactly equal, so it doesn't matter which is used",Only net income is ever relevant for any analysis,B,What does each metric add that the other one doesn't capture on its own?,Looking at both lets an analyst separate how well the core business is performing (EBIT) from how financing and tax choices affect the final bottom line (net income) — a more complete picture than either alone.,,book
u5l6,Net Income: The Bottom Line,intro,The final number,"Net income is what's left after every single expense — COGS, operating expenses, interest, taxes — has been subtracted from revenue. It's the company's total profit for the period.",,,,,,,FALSE,book
u5l6,Net Income: The Bottom Line,intro,Where net income goes,"Net income either gets paid out to shareholders as dividends, or kept and reinvested in the business, adding to retained earnings on the balance sheet.",,,,,,,FALSE,book
u5l6,Net Income: The Bottom Line,intro,Key phrase,"Net income is the final bottom-line profit after every expense — COGS, operating costs, interest, and taxes — has been subtracted from revenue.",,,,,,,TRUE,book
u5l6,Net Income: The Bottom Line,question,Which sequence correctly shows the flow from revenue down to net income?,Revenue → Net Income → COGS → Taxes,Revenue → COGS → Gross Profit → Operating Expenses → Operating Income (EBIT) → Interest → Taxes → Net Income,Net Income → Revenue → Expenses,Revenue → Taxes → Interest → COGS → Net Income,B,"Recall the order you've built up across this whole unit, lesson by lesson.","This is the full waterfall this unit has built lesson by lesson: revenue at the top, each cost layer subtracted in sequence, landing on net income at the very bottom.",,book
u5l6,Net Income: The Bottom Line,question,"A company's net income for the year is ₹50,00,000. What are the two main things this profit can be used for?",Only ever paid out as dividends,"Paid out to shareholders as dividends, and/or retained and reinvested in the business (adding to retained earnings)",It must be spent entirely on marketing,It legally has to be donated to charity,B,Recall the balance sheet unit's discussion of retained earnings — where does profit that isn't paid out go?,"Net income splits between what's distributed to shareholders as dividends and what's kept in the business, flowing into retained earnings on the balance sheet.",,book
u5l6,Net Income: The Bottom Line,question,Net income is also commonly referred to as the 'bottom line.',True,False,,,True,"Where does it physically sit on the income statement, relative to the 'top line' (revenue)?","Net income sits at the very bottom of the income statement, after every deduction — which is exactly why it's colloquially called 'the bottom line.'",,book
u5l6,Net Income: The Bottom Line,question,A company reports strong revenue growth but declining net income. What does this combination most directly suggest?,"The company's costs are growing faster than its revenue, squeezing profitability despite top-line growth","Revenue and net income always move in the same direction, so this can't happen",The company must be committing fraud,Net income is unrelated to revenue,A,"If the top line is growing but the bottom line is shrinking, what must be happening in between?","Growing revenue but shrinking net income points squarely at costs — somewhere between COGS, operating expenses, interest, or taxes — growing even faster than the top line.",,book
u5l6,Net Income: The Bottom Line,question,Why might two companies with identical net income still be viewed very differently by investors?,Identical net income means they must be identical companies in every way,"The quality and composition of that net income can differ — driven by core operations vs. one-time gains, or backed by strong cash flow vs. weak cash flow",Net income is the only number investors ever look at,There's no way to distinguish between two companies with the same net income,B,"Does the SIZE of net income tell you anything about where it came from, or how sustainable it is?","Net income alone doesn't reveal its source or sustainability — a company earning it from steady core operations looks very different from one hitting the same number via a one-time asset sale, even though the reported figure matches.",,book
u5l7,EPS: Earnings Per Share,intro,Spreading net income across shares,Earnings Per Share (EPS) = Net Income ÷ Number of Shares Outstanding. It translates total company profit into a per-share figure investors can compare more intuitively.,,,,,,,FALSE,book
u5l7,EPS: Earnings Per Share,intro,Why EPS alone can mislead,"A company can boost EPS just by buying back and cancelling shares, even if total net income doesn't grow at all — so EPS growth isn't automatically the same as genuine business growth.",,,,,,,FALSE,book
u5l7,EPS: Earnings Per Share,intro,Key phrase,"EPS = Net Income ÷ Shares Outstanding — a per-share slice of total profit, useful but sensitive to share count changes, not just underlying profit growth.",,,,,,,TRUE,book
u5l7,EPS: Earnings Per Share,question,"A company has net income of ₹10,00,00,000 and 50,00,000 shares outstanding. What is its EPS?",₹2,₹20,₹200,₹0.20,C,EPS = Net Income ÷ Shares Outstanding.,"₹10,00,00,000 ÷ 50,00,000 = ₹200 per share — that's the slice of total profit attributable to each individual share.",,book
u5l7,EPS: Earnings Per Share,question,"A company's net income stays flat year over year, but it buys back and cancels 20% of its outstanding shares. What happens to EPS?",EPS stays exactly the same,"EPS rises, purely because the same profit is now divided among fewer shares",EPS falls sharply,EPS becomes impossible to calculate,B,"Same numerator, smaller denominator — what happens to the ratio?","With the same net income divided across fewer shares, EPS rises mechanically — even though the underlying business didn't actually grow its profit at all.",,book
u5l7,EPS: Earnings Per Share,question,Rising EPS always means a company's underlying business is genuinely growing more profitable.,True,False,,,False,Recall the share buyback example — can EPS rise without any real growth in net income?,"As the buyback example shows, EPS can rise purely from a shrinking share count, with zero real growth in the underlying business — so rising EPS alone isn't proof of genuine improvement.",,book
u5l7,EPS: Earnings Per Share,question,"Why do investors commonly use EPS to compare companies, rather than raw net income alone?",Raw net income is always more useful and EPS should be ignored,"EPS adjusts for the number of shares outstanding, making it easier to judge and compare profit on a per-share, per-investor basis",EPS and net income are always identical numbers,EPS only applies to companies that pay dividends,B,What problem does dividing by share count solve when comparing companies of different sizes?,"Since companies have wildly different numbers of shares outstanding, raw net income alone doesn't tell an individual shareholder much — EPS translates total profit into a comparable per-share figure.",,book
u5l7,EPS: Earnings Per Share,question,An analyst sees a company's EPS grew 15% this year. What's a sensible next step before concluding the business is genuinely performing better?,Immediately assume the business grew 15% and stop analyzing,"Check whether that EPS growth came mainly from real net income growth, or partly/mostly from a shrinking share count due to buybacks",EPS growth never needs further investigation,Assume the company is committing accounting fraud,B,What two very different explanations could produce the same EPS growth number?,"Since EPS growth can come from genuine profit growth OR a shrinking share count (or some mix of both), a careful analyst checks the source before concluding the underlying business is truly performing better.",,book
u5l8,One-Time Items & Non-Recurring Charges,intro,Not every expense repeats every year,"Some costs — a lawsuit settlement, a factory closure charge, a one-time asset write-down — happen once and aren't expected to recur, unlike ongoing costs like salaries or rent.",,,,,,,FALSE,book
u5l8,One-Time Items & Non-Recurring Charges,intro,Why they distort a single year's numbers,A big one-time charge can make an otherwise healthy year's net income look much worse than the business's true ongoing earning power — and the reverse is true for one-time gains.,,,,,,,FALSE,book
u5l8,One-Time Items & Non-Recurring Charges,intro,Key phrase,"One-time or non-recurring items are unusual, unlikely-to-repeat charges or gains that can distort a single period's reported profit relative to the business's ongoing earning power.",,,,,,,TRUE,book
u5l8,One-Time Items & Non-Recurring Charges,question,"A company reports a big drop in net income this year, driven mostly by a one-time ₹15,00,000 lawsuit settlement charge. How should an analyst likely treat this when judging the business's ongoing health?",Assume the business's true earning power has permanently dropped by that same amount,"Recognize it as a one-time item and look at what net income would have been without it, to judge the underlying ongoing business separately",Ignore net income entirely from now on,Assume the lawsuit will recur every year going forward,B,"Is a lawsuit settlement charge something expected to repeat annually, or a one-off event?","Since a one-time lawsuit settlement isn't part of the business's normal, repeating cost structure, a careful analyst adjusts for it to judge the company's true, ongoing earning power separately.",,book
u5l8,One-Time Items & Non-Recurring Charges,question,Which of these would typically be classified as a recurring (not one-time) expense?,A factory closure charge taken once,"Employee salaries, paid every single period as part of normal operations",A one-off asset write-down,A rare legal settlement,B,Which of these happens every period as part of just running the business?,"Salaries are a routine, ongoing cost of operating the business — the opposite of a one-time, non-recurring item.",,book
u5l8,One-Time Items & Non-Recurring Charges,question,"A company that highlights 'adjusted' earnings, excluding one-time items, every single year without exception, deserves extra scrutiny.",True,False,,,True,"If 'unusual' items show up every single year, are they really unusual?","If supposedly non-recurring charges show up year after year, they start to look like a normal, recurring part of the business — and heavy reliance on 'adjusted' figures to mask that is worth extra scrutiny.",,book
u5l8,One-Time Items & Non-Recurring Charges,question,Why might a company's management prefer to emphasize 'adjusted' earnings (excluding one-time items) over standard net income when presenting results?,Adjusted earnings are always required by accounting regulators,"Adjusted figures, by excluding unflattering one-time charges, can sometimes present a rosier picture of performance than standard net income",Adjusted earnings and net income are always identical,Standard net income is illegal to disclose,B,Whose interest might be served by a metric that strips out the year's worst charges?,Excluding unflattering one-time charges can make performance look better than the standard net income figure — which is exactly why analysts treat heavily 'adjusted' metrics with some healthy skepticism.,,book
u5l8,One-Time Items & Non-Recurring Charges,question,"An analyst is comparing a company's profitability across five years, and one of those years included a large one-time gain from selling an unused property. What's the most sensible approach?",Include the one-time gain identically to every other year without comment,"Note the one-time gain separately and consider looking at that year's results both with and without it, to see the underlying trend clearly",Delete that year from the analysis entirely,Assume such gains happen every year going forward,B,How can you see the real underlying trend while still being honest about what actually happened that year?,"Flagging the one-time gain and viewing results both with and without it lets the analyst see the genuine underlying trend, without either hiding what happened or letting a one-off event distort the full five-year picture.",,book
u5l9,Margins: Turning Dollars Into Percentages,intro,Margins standardize profitability,"A margin expresses a profit figure as a percentage of revenue — gross margin, operating margin, net margin — making it possible to compare companies of very different sizes fairly.",,,,,,,FALSE,book
u5l9,Margins: Turning Dollars Into Percentages,intro,Each margin tells a different part of the story,"Gross margin shows product-level profitability. Operating margin adds in the cost of running the business. Net margin captures everything, including financing and taxes.",,,,,,,FALSE,book
u5l9,Margins: Turning Dollars Into Percentages,intro,Key phrase,"A margin is a profit figure divided by revenue — turning rupee amounts into comparable percentages, at each stage of the income statement.",,,,,,,TRUE,book
u5l9,Margins: Turning Dollars Into Percentages,question,"Company A earns ₹10,00,000 net income on ₹1,00,00,000 revenue. Company B earns ₹50,00,000 net income on ₹10,00,00,000 revenue. Which has the higher net margin?",Company A (10%) vs Company B (5%) — Company A,"Company B, since it has higher absolute profit",They're identical,Not enough information to compare,A,"Calculate net income ÷ revenue for each, as a percentage.","Company A: ₹10,00,000 ÷ ₹1,00,00,000 = 10%. Company B: ₹50,00,000 ÷ ₹10,00,00,000 = 5%. Despite Company B's much larger absolute profit, Company A is more profitable per rupee of sales.",,book
u5l9,Margins: Turning Dollars Into Percentages,question,"Which margin captures the FULL picture, including COGS, operating expenses, interest, and taxes?",Gross margin,Operating margin,Net margin,None of them include taxes,C,"Which margin sits at the very bottom of the income statement, after every deduction?","Net margin (net income ÷ revenue) is the only one of the three that reflects every single deduction, all the way down to the final bottom line.",,book
u5l9,Margins: Turning Dollars Into Percentages,question,A company with a higher absolute net income figure always has a higher net margin than a company with a smaller absolute net income figure.,True,False,,,False,"Does size of profit alone determine the percentage margin, without knowing revenue too?","As the earlier example showed, a smaller absolute profit can still represent a higher margin if it comes from proportionally less revenue — margin depends on the ratio, not just the raw profit size.",,book
u5l9,Margins: Turning Dollars Into Percentages,question,Why are margins generally more useful than raw profit figures when comparing a small company to a much larger one?,Raw profit figures are always more meaningful for any comparison,"Margins express profitability as a percentage, letting you compare efficiency fairly regardless of the two companies' very different scales",Margins only apply to companies of similar size,There's no real difference between margins and raw figures,B,What problem does expressing profit as a percentage of revenue solve when sizes differ hugely?,"Turning profit into a percentage of revenue neutralizes the effect of sheer size, letting you compare how efficiently each company converts sales into profit — regardless of one being much bigger than the other.",,book
u5l9,Margins: Turning Dollars Into Percentages,question,"A company's gross margin stays steady at 50% for years, but its net margin steadily declines over the same period. What does this combination suggest?","Product-level profitability (gross margin) is stable, but rising costs further down the income statement — operating expenses, interest, or taxes — are eating into the bottom line",The company's core product economics are deteriorating,Gross margin and net margin are always identical,This combination is mathematically impossible,A,"If gross margin is stable but net margin isn't, where must the changing cost pressure be coming from — the product itself, or something further down the statement?","Since gross margin (which reflects only product-level cost) is stable, the declining net margin points to rising costs further down the statement — operating expenses, interest, or taxes eating progressively more into the bottom line.",,book
u5l10,Capstone: Reading a Real Income Statement,intro,Walk the waterfall,"Reading an income statement well means following the waterfall from revenue down to net income, checking each margin along the way, and asking what's driving the changes at each step.",,,,,,,FALSE,book
u5l10,Capstone: Reading a Real Income Statement,intro,Context beats a single number,"No single line item tells the whole story — comparing this year to last year, and comparing margins to peers, is what turns raw numbers into real insight.",,,,,,,FALSE,book
u5l10,Capstone: Reading a Real Income Statement,intro,Key phrase,"Reading an income statement well means tracing revenue down to net income step by step, checking each margin, and comparing across time and to peers.",,,,,,,TRUE,book
u5l10,Capstone: Reading a Real Income Statement,question,"A company's revenue grew 20% year over year, but its operating margin fell from 25% to 15%. What's the most sensible interpretation?",The company is definitely failing and about to go bankrupt,"Revenue is growing, but operating costs are growing even faster relative to sales — worth investigating which cost category is driving that",This combination is mathematically impossible,Margins are irrelevant if revenue is growing,B,"If the top line grew but a margin fell, what does that say about the growth rate of costs relative to revenue?","Growing revenue alongside a shrinking operating margin means operating costs grew even faster than sales — a pattern worth digging into, using the operating expenses lesson's tools, before drawing conclusions.",,book
u5l10,Capstone: Reading a Real Income Statement,question,"An analyst notices a company's net margin jumped sharply in one year, driven almost entirely by a one-time gain on selling a subsidiary. How should this be treated when assessing the company's underlying trend?","Treated identically to organic, recurring profit growth","Flagged as a one-time item and excluded when judging the ongoing, sustainable earning power of the business","Ignored entirely, along with the whole income statement",Assumed to repeat every year from now on,B,Recall the one-time items lesson — how should a non-recurring gain be treated in trend analysis?,"Consistent with the earlier lesson on one-time items, a one-off gain like a subsidiary sale should be flagged and set aside when judging the company's genuine, ongoing profitability trend.",,book
u5l10,Capstone: Reading a Real Income Statement,question,"Comparing a company's margins only to its own past performance, without ever comparing to industry peers, gives a complete picture of its financial health.",True,False,,,False,Does 'improving compared to last year' automatically mean 'good compared to the industry'?,"A company can be improving over time yet still lag far behind its peers — or vice versa. Comparing to peers, not just your own history, is an important complementary check.",,book
u5l10,Capstone: Reading a Real Income Statement,question,"Putting this whole unit together — revenue, COGS, gross profit, operating expenses, EBIT, interest, taxes, net income, EPS, margins — what's the single biggest skill this builds?",Memorizing every line item's exact legal definition,"The ability to trace how a rupee of revenue transforms, step by step, into a rupee of final profit — and to spot where that transformation is unusually strong or weak",The ability to predict stock prices with certainty,None of these lessons connect to each other,B,"What's the connecting thread across every lesson in this unit, from revenue down to margins?","This whole unit builds toward exactly that: the ability to trace revenue's journey down to net income step by step, and to spot precisely where in that journey a company is unusually strong, weak, or worth a closer look.",,book
u5l10,Capstone: Reading a Real Income Statement,question,"You're handed an income statement showing rising revenue, stable gross margin, but declining EPS. Based on this unit, what would you check first?",Nothing further — the numbers speak entirely for themselves,"Whether share count has grown (diluting EPS) or whether costs below the gross profit line (operating expenses, interest, taxes) have risen faster than revenue",Assume this is definitely fraud,"Ignore EPS entirely, since it's a meaningless metric",B,Recall the EPS lesson — what TWO different things could explain declining EPS even with stable gross margin?,"Since stable gross margin rules out product-level cost issues, declining EPS despite rising revenue points to either a growing share count (diluting the per-share slice) or rising costs further down the statement — exactly the two threads this unit equipped you to check.",,book
