lesson_id,lesson_title,row_type,question_or_heading,option_a,option_b,option_c,option_d,answer,hint,explanation,key_phrase,icon
u8l4,Asset Turnover,question,"A company has revenue of ₹3,00,00,000 and total assets of ₹1,50,00,000. What is its asset turnover?",0.5x,1.5x,2x,3x,C,Asset Turnover = Revenue ÷ Total Assets.,"₹3,00,00,000 ÷ ₹1,50,00,000 = 2x — the company generates ₹2 of revenue for every ₹1 of assets it holds.",,scale
u8l4,Asset Turnover,question,"A grocery retailer (low margins, high sales volume) and a luxury jeweler (high margins, low sales volume) would typically differ most in which ratio?","Net margin only, with asset turnover being identical","Asset turnover — the grocery retailer likely turns over its assets much faster, generating more sales per rupee of assets, even with thinner margins",Neither ratio would differ between these two business models,"Total assets, which is unrelated to either ratio",B,"Which business model relies on selling a lot, fast, versus selling less, for more, per item?","High-volume, low-margin retail typically posts much higher asset turnover than a slower-moving, high-margin business like luxury jewelry — a classic contrast in how different business models hit similar profitability through very different paths.",,scale
u8l4,Asset Turnover,question,"Asset turnover measures profitability directly, in the same way ROA does.",True,False,,,False,Does the asset turnover formula involve net income at all?,"Asset turnover uses revenue, not net income — it's a pure efficiency measure of sales generation, distinct from ROA's profitability focus, even though both use total assets as the denominator.",,scale
u8l4,Asset Turnover,question,"A company's asset turnover declines significantly year over year, while revenue stays flat. What does this most likely indicate?",Nothing — asset turnover is unrelated to revenue,"The company's total assets grew significantly without a matching increase in revenue, making it less efficient at generating sales from its asset base",Revenue must have declined as well,This combination is mathematically impossible,B,"If revenue (the numerator) stayed flat, what must have happened to the denominator (total assets) for the ratio to fall?","With flat revenue but a shrinking turnover ratio, total assets must have grown without generating proportionally more sales — the company is becoming less efficient at converting its (growing) asset base into revenue.",,scale
u8l4,Asset Turnover,question,Why might a company with relatively low profit MARGINS still deliver strong overall returns to shareholders?,"Low margins always guarantee poor overall returns, with no exceptions","High asset turnover (or high leverage) can compensate for thin margins — a business can be very profitable overall by selling a lot, efficiently, even at a lower margin per sale",Margins are the only factor that ever matters for overall returns,This combination is impossible in any real business,B,Recall the grocery-retailer-versus-jeweler contrast — can strong efficiency compensate for a thinner margin?,"As the grocery-versus-jewelry contrast illustrated, strong efficiency (high asset turnover) can offset a thinner margin — foreshadowing the next lesson's DuPont framework, which formally ties margin, turnover, and leverage together into overall return.",,scale
u8l5,Inventory Turnover,intro,How fast does inventory move?,"Inventory Turnover = Cost of Goods Sold ÷ Average Inventory. It measures how many times a company sells through and replaces its inventory over a period — higher generally means faster-moving, fresher stock.",,,,,,,FALSE,coin
u8l5,Inventory Turnover,intro,Too high or too low both raise questions,"Very low turnover can mean slow-moving, obsolete, or overstocked inventory. Very high turnover, in some cases, can mean the company is understocked and risking missed sales.",,,,,,,FALSE,coin
u8l5,Inventory Turnover,intro,Key phrase,Inventory Turnover = COGS ÷ Average Inventory — how many times a company cycles through its inventory in a period.,,,,,,,TRUE,coin
u8l5,Inventory Turnover,question,"A company has COGS of ₹80,00,000 and average inventory of ₹20,00,000. What is its inventory turnover?",0.25x,2x,4x,8x,C,Inventory Turnover = COGS ÷ Average Inventory.,"₹80,00,000 ÷ ₹20,00,000 = 4x — the company cycles through (sells and replaces) its entire inventory roughly 4 times over the period.",,coin
u8l5,Inventory Turnover,question,"A retailer's inventory turnover falls sharply from 6x last year to 2x this year, with no major business changes announced. What might this suggest?",Nothing worth investigating,"Inventory may be moving much more slowly, possibly signaling weakening demand or overstocking — worth digging into further",This always means the retailer is thriving,Turnover ratios never change meaningfully year to year,B,"Is slower inventory turnover generally a sign of healthier or weaker sales momentum, all else equal?",A sharp turnover slowdown often points to inventory piling up faster than it's selling — echoing the balance sheet red flags lesson's caution about rising inventory without matching sales growth.,,coin
u8l5,Inventory Turnover,question,A higher inventory turnover ratio generally indicates inventory is moving through the business faster.,True,False,,,True,Does more 'turns' per period mean faster or slower cycling through inventory?,More turns in the same period directly means inventory is being sold and replenished faster — the core meaning of a higher turnover ratio.,,coin
u8l5,Inventory Turnover,question,Why might comparing inventory turnover between a fresh-produce grocer and a furniture retailer be misleading without industry context?,It wouldn't be misleading at all — turnover always means the same thing everywhere,"Perishable, fast-moving goods naturally turn over far more often than large, considered purchases like furniture, making cross-industry comparison unfair without adjusting for that difference",Furniture retailers never hold any inventory,Grocers never track inventory turnover,B,"Which of these two business types would naturally sell through stock much faster, purely due to the nature of the product, regardless of management quality?","Perishable groceries naturally turn over far more frequently than furniture, purely due to product nature — comparing the two directly, without industry context, would unfairly make one look far more 'efficient' than the other.",,coin
u8l5,Inventory Turnover,question,"A company's inventory turnover is extremely high, well above its industry peers, but customers frequently complain about popular items being out of stock. What might this specific combination suggest?",Nothing concerning — extremely high turnover is always purely positive,"The company might be understocking to keep turnover numbers looking good, at the cost of actually meeting customer demand and potentially losing sales",Stockouts and turnover ratios are completely unrelated,This combination proves the company is committing fraud,B,Recall the intro card's caution about turnover being 'too high' — what real-world cost might extremely lean inventory carry?,"As flagged in the intro, unusually high turnover paired with stockout complaints suggests the company may be running inventory too lean — optimizing the ratio at the real cost of lost sales and unhappy customers.",,coin
u8l6,Receivables Turnover,intro,How fast are customers paying?,Receivables Turnover = Revenue ÷ Average Accounts Receivable. It measures how many times a company collects its full receivables balance over a period — higher generally means faster collections.,,,,,,,FALSE,coin
u8l6,Receivables Turnover,intro,Turning it into days is often more intuitive,"Days Sales Outstanding (DSO) = 365 ÷ Receivables Turnover. It converts the ratio into 'roughly how many days does it take to collect from a typical sale,' which is easier to picture.",,,,,,,FALSE,coin
u8l6,Receivables Turnover,intro,Key phrase,Receivables Turnover = Revenue ÷ Average Receivables — how many times a company collects its receivables balance in a period; converting to days (DSO) makes it easier to interpret.,,,,,,,TRUE,coin
u8l6,Receivables Turnover,question,"A company has revenue of ₹1,00,00,000 and average accounts receivable of ₹25,00,000. What is its receivables turnover?",0.25x,2x,4x,10x,C,Receivables Turnover = Revenue ÷ Average Receivables.,"₹1,00,00,000 ÷ ₹25,00,000 = 4x — the company effectively collects its outstanding receivables balance about 4 times over the year.",,coin
u8l6,Receivables Turnover,question,"A company's receivables turnover is 6x per year. Approximately how many days (DSO) does it take, on average, to collect payment after a sale?",6 days,30 days,61 days,180 days,C,DSO = 365 ÷ Receivables Turnover.,"365 ÷ 6 ≈ 61 days — on average, it takes the company a bit over two months to actually collect cash after making a credit sale.",,coin
u8l6,Receivables Turnover,question,A rising DSO (Days Sales Outstanding) generally indicates customers are paying faster than before.,True,False,,,False,Does more DAYS to collect mean faster or slower collections?,"A rising DSO means MORE days are needed to collect — the opposite of faster; rising DSO signals slower, not faster, collections.",,coin
u8l6,Receivables Turnover,question,"A company's revenue grows 15% this year, but its DSO also jumps from 40 days to 70 days. What connects directly back to an earlier lesson in this course?",Nothing — this is unrelated to anything covered previously,This mirrors the balance sheet red flag and cash flow lessons about receivables growing faster than revenue — a sign sales may be outpacing the company's ability to actually collect cash,This combination is mathematically impossible,Revenue growth always improves DSO automatically,B,"Recall the balance sheet red flags and working capital changes lessons — what did rapidly growing receivables, relative to revenue, tend to suggest there?","A sharply worsening DSO alongside revenue growth is exactly the receivables-outpacing-revenue pattern flagged as a red flag earlier in this course — this ratio just gives it a precise, trackable number.",,coin
u8l6,Receivables Turnover,question,Why might a company deliberately loosen its credit terms (giving customers more time to pay) even knowing it will worsen DSO?,There's never a legitimate reason to do this,"It might be a deliberate strategy to boost sales by making purchases easier for customers, accepting a trade-off of slower cash collection for higher revenue",DSO is unrelated to credit terms,Loosening credit terms always improves DSO,B,Could there be a legitimate business reason — beyond a purely negative story — for choosing to accept slower collections?,"Offering more generous payment terms can be a deliberate lever to win more sales — a real trade-off between growth and collection speed, not automatically a red flag, though it's exactly the kind of context an analyst needs to judge.",,coin
u8l7,Payables Turnover & the Cash Conversion Cycle,intro,"The mirror image, for suppliers","Payables Turnover = COGS ÷ Average Accounts Payable, measuring how quickly a company pays its own suppliers — converted to days (Days Payable Outstanding, DPO), it shows roughly how long the company takes to pay.",,,,,,,FALSE,coin
u8l7,Payables Turnover & the Cash Conversion Cycle,intro,Putting the whole cycle together,"Cash Conversion Cycle = Days Inventory Outstanding + Days Sales Outstanding − Days Payable Outstanding. It measures how many days cash is tied up, from paying for inventory to collecting from customers.",,,,,,,FALSE,coin
u8l7,Payables Turnover & the Cash Conversion Cycle,intro,Key phrase,"The cash conversion cycle combines inventory days, collection days, and payment days into one number: how long cash is tied up in the operating cycle.",,,,,,,TRUE,coin
u8l7,Payables Turnover & the Cash Conversion Cycle,question,"A company's inventory sits for 40 days on average (DIO), customers take 30 days to pay (DSO), and the company takes 25 days to pay its own suppliers (DPO). What is its cash conversion cycle?",95 days,70 days,45 days,5 days,C,Cash Conversion Cycle = DIO + DSO − DPO.,"40 + 30 − 25 = 45 days — roughly how long, on average, cash is tied up from paying for inventory until it's finally collected back from a customer.",,coin
u8l7,Payables Turnover & the Cash Conversion Cycle,question,"A company manages to extend how long it takes to pay its own suppliers (higher DPO), with DIO and DSO unchanged. What happens to its cash conversion cycle?",It increases,"It decreases, since a higher DPO is subtracted in the formula",It's unaffected,The formula becomes invalid,B,"In the formula DIO + DSO − DPO, what happens to the total when the subtracted term gets bigger?","Since DPO is subtracted, a longer time to pay suppliers actually shortens the cash conversion cycle — the company effectively uses supplier credit to fund more of its own operating cycle.",,coin
u8l7,Payables Turnover & the Cash Conversion Cycle,question,A negative cash conversion cycle is impossible in any real business.,True,False,,,False,Recall the earlier lesson on negative working capital retailers — could DPO ever exceed DIO plus DSO?,"Some businesses (like certain fast-turning retailers, echoing the earlier negative-working-capital example) genuinely achieve a negative cash conversion cycle — collecting from customers and even reinvesting before their own supplier payments are due.",,coin
u8l7,Payables Turnover & the Cash Conversion Cycle,question,Why is a SHORTER cash conversion cycle generally considered favorable for a business?,"Shorter is always worse, since it means less time to plan","It means less cash is tied up in the operating cycle for a shorter period, freeing that cash up for other uses sooner",The cash conversion cycle has no real business implications,Shorter cycles always indicate declining sales,B,What does 'shorter' mean in terms of how long a company's own cash is stuck funding its inventory-to-collection cycle?,"A shorter cash conversion cycle means the company's cash is tied up for less time between paying for inventory and collecting from customers — freeing that cash up sooner for other productive uses, which is generally a sign of operational efficiency.",,coin
u8l7,Payables Turnover & the Cash Conversion Cycle,question,"Two companies have identical DIO and DSO, but Company A has a much higher DPO than Company B. What does this suggest about their relative cash conversion cycles and working capital efficiency?","They'll be identical, since DPO doesn't matter","Company A will have a shorter cash conversion cycle, effectively using supplier financing more aggressively than Company B to reduce how much of its own cash is tied up",Company B will always have the shorter cycle,DPO has no bearing on the cash conversion cycle,B,"With identical DIO and DSO, which company is subtracting a bigger number (DPO) from the total?","With the same inventory and collection timelines, Company A's higher DPO — subtracted in the formula — gives it the shorter, more cash-efficient cycle, effectively leaning more on supplier financing to fund its operations.",,coin
u8l8,"DuPont Analysis, Simply",intro,Breaking ROE into three drivers,DuPont analysis splits ROE into three components multiplied together: Net Margin × Asset Turnover × Financial Leverage (Total Assets ÷ Equity) — revealing WHERE a company's return is actually coming from.,,,,,,,FALSE,scale
u8l8,"DuPont Analysis, Simply",intro,"Same ROE, very different stories","Two companies can post the exact same ROE for completely different reasons — one through fat margins, another through fast turnover, a third mostly through heavy leverage — and DuPont is what tells them apart.",,,,,,,FALSE,scale
u8l8,"DuPont Analysis, Simply",intro,Key phrase,"DuPont analysis breaks ROE into Net Margin × Asset Turnover × Financial Leverage — showing whether a company's returns come from profitability, efficiency, or debt.",,,,,,,TRUE,scale
u8l8,"DuPont Analysis, Simply",question,"A company has a net margin of 10%, asset turnover of 1.5x, and financial leverage (assets/equity) of 2x. Using DuPont analysis, what is its approximate ROE?",10%,15%,30%,300%,C,ROE = Net Margin × Asset Turnover × Financial Leverage.,"0.10 × 1.5 × 2 = 0.30, or 30% — DuPont breaks that 30% ROE down into exactly which three factors combined to produce it.",,scale
u8l8,"DuPont Analysis, Simply",question,"Two companies both post a 25% ROE. Company A gets there mainly through a high net margin; Company B gets there mainly through very high financial leverage. Which would you generally view as carrying more financial risk, all else equal?","Company A, from the strong margin","Company B, since heavy reliance on leverage to drive ROE means more debt and more financial risk",Neither carries any more risk than the other,ROE alone always tells you everything about risk,B,"Recall the leverage-and-ROE lesson — what risk does relying heavily on debt (leverage) to boost ROE carry, that a margin-driven ROE doesn't?","Even with identical headline ROE, Company B's return is propped up more by debt-fueled leverage — carrying the added financial risk flagged in the earlier ROE lesson, risk that isn't visible from the ROE number alone but IS visible once you break it down with DuPont.",,scale
u8l8,"DuPont Analysis, Simply",question,"DuPont analysis reveals that two companies with the identical headline ROE could be getting there through very different underlying combinations of margin, turnover, and leverage.",True,False,,,True,"Is DuPont's whole purpose to show you the ROE number itself, or to explain what's driving it?","That's exactly DuPont's purpose: the same ROE number can hide very different underlying stories, and breaking it into its three components is what reveals which story is actually true.",,scale
u8l8,"DuPont Analysis, Simply",question,Why is DuPont analysis considered a more insightful tool than looking at ROE alone?,It isn't more insightful — ROE alone is always sufficient,"It decomposes a single summary number into three distinct, more diagnosable drivers — profitability, efficiency, and leverage — pointing an analyst toward exactly where to dig deeper",DuPont analysis and ROE are the exact same calculation with no real difference,DuPont analysis only works for very large companies,B,What does breaking one number into three separate drivers let an analyst do that the single combined number doesn't?,"By splitting one summary number into three distinct, individually diagnosable drivers, DuPont points an analyst toward exactly which lever — margin, turnover, or leverage — is really behind a company's return, rather than leaving that story hidden inside a single combined figure.",,scale
u8l8,"DuPont Analysis, Simply",question,"A company's ROE has improved significantly, but a DuPont breakdown shows its net margin and asset turnover are both essentially unchanged. What must be driving the improvement?",Financial leverage must have increased — that's the only remaining factor in the formula,"This improvement must be a calculation error, since nothing else could explain it",Revenue must have declined,This scenario is mathematically impossible,A,"With margin and turnover unchanged, which of the three multiplied factors is left to explain a rising overall ROE?","Since ROE = Margin × Turnover × Leverage, and two of those three factors are unchanged, the improvement can only be coming from the third: rising financial leverage — exactly the kind of insight DuPont is built to surface.",,scale
u8l9,Efficiency vs. Profitability: Not the Same Thing,intro,Two different questions,"Profitability asks 'how much profit per rupee of sales (or assets, or equity)?' Efficiency asks 'how well is the company using its resources to generate activity in the first place?' — related, but genuinely different questions.",,,,,,,FALSE,scale
u8l9,Efficiency vs. Profitability: Not the Same Thing,intro,"A business can be efficient but not very profitable, or vice versa","A high-turnover, thin-margin retailer can be highly efficient at moving inventory while still being only modestly profitable. A slow-moving luxury brand can be highly profitable per sale while turning over its assets much more slowly.",,,,,,,FALSE,scale
u8l9,Efficiency vs. Profitability: Not the Same Thing,intro,Key phrase,Profitability measures how much profit is earned; efficiency measures how well resources are used to generate activity — a business can score high on one and only moderate on the other.,,,,,,,TRUE,scale
u8l9,Efficiency vs. Profitability: Not the Same Thing,question,"A discount retailer has thin net margins (3%) but very high asset turnover (5x), while a luxury brand has fat net margins (25%) but low asset turnover (0.8x). Which statement is most accurate?",The retailer is unprofitable and the luxury brand is inefficient,"Both can be viable, successful businesses — the retailer emphasizes efficiency (fast turnover) while the luxury brand emphasizes profitability (fat margins) as their respective paths to strong overall returns",One of these two business models must be fundamentally flawed,Efficiency and profitability always move in the same direction together,B,Recall the DuPont framework — can very different combinations of margin and turnover both add up to a strong overall return?,"This is exactly the DuPont insight in action: very different combinations of margin (profitability) and turnover (efficiency) can each be a legitimate, successful path to strong overall returns — neither approach is inherently superior.",,scale
u8l9,Efficiency vs. Profitability: Not the Same Thing,question,"Which of these ratios primarily measures PROFITABILITY, rather than efficiency?",Asset turnover,Inventory turnover,Net margin,Receivables turnover,C,"Which of these directly involves a profit figure, versus a pure activity/volume measure?","Net margin, dividing profit by revenue, is squarely a profitability measure — while the other three (turnover ratios) measure activity and efficiency, without a profit figure involved at all.",,scale
u8l9,Efficiency vs. Profitability: Not the Same Thing,question,"A company can have excellent efficiency ratios (fast turnover) while still posting weak overall profitability, if its margins are thin enough.",True,False,,,True,Recall the discount retailer example — can high turnover coexist with only modest overall profit margins?,"As the discount retailer example showed, strong efficiency (fast turnover) doesn't automatically guarantee strong profitability — thin margins can still leave overall profitability modest, even with excellent efficiency.",,scale
u8l9,Efficiency vs. Profitability: Not the Same Thing,question,An analyst is evaluating a company and finds strong efficiency ratios but weak profitability ratios. What's a sensible next step?,Conclude the company is a bad investment with no further analysis needed,"Investigate WHY margins are thin despite good efficiency — perhaps intense competition, high input costs, or a deliberate low-price strategy — since efficiency alone doesn't guarantee attractive returns","Ignore the efficiency ratios entirely, since they don't matter",Assume the ratios must be miscalculated,B,"Should a mixed result — good on one dimension, weak on the other — end the analysis, or prompt more digging into the 'why'?","A mixed result like this is exactly a prompt for deeper investigation into what's suppressing margins despite good operational efficiency — competition, costs, or strategy — rather than an automatic verdict either way.",,scale
u8l9,Efficiency vs. Profitability: Not the Same Thing,question,Why does distinguishing between profitability and efficiency matter when diagnosing what's driving — or holding back — a company's overall returns?,It doesn't matter; they're interchangeable concepts that always tell the same story,"Because the right fix for a profitability problem (e.g., raise prices, cut costs) is very different from the right fix for an efficiency problem (e.g., reduce excess inventory, collect faster) — correctly diagnosing which one is weak matters for what comes next",Only profitability is ever relevant to diagnosing a company's performance,Efficiency and profitability ratios always move in perfect lockstep,B,"If a company's returns are weak, does it matter whether the root cause is a margin problem or a turnover problem, in terms of what should actually be done about it?","Correctly diagnosing WHICH dimension — profitability or efficiency — is actually underperforming matters enormously, since the appropriate response (pricing and cost decisions versus asset and working capital management) is completely different depending on which one is really the problem.",,scale
u8l10,Capstone: Comparing Two Companies' Profitability & Efficiency,intro,Bringing the whole toolkit together,"This capstone pulls together margins, ROA, ROE, asset turnover, inventory turnover, receivables turnover, the cash conversion cycle, and DuPont — the full profitability-and-efficiency toolkit from this unit.",,,,,,,FALSE,scale
u8l10,Capstone: Comparing Two Companies' Profitability & Efficiency,intro,Numbers alone don't diagnose — context does,The real skill isn't calculating each ratio correctly (important as that is) — it's comparing two companies' ratios side by side and building a coherent story about what's actually driving the differences.,,,,,,,FALSE,scale
u8l10,Capstone: Comparing Two Companies' Profitability & Efficiency,intro,Key phrase,"Comparing companies well means calculating the right ratios, then asking what story the pattern across ALL of them — margins, turnover, ROE, DuPont — tells together.",,,,,,,TRUE,scale
u8l10,Capstone: Comparing Two Companies' Profitability & Efficiency,question,Company A has a 20% net margin and 0.5x asset turnover. Company B has a 4% net margin and 5x asset turnover. Both post similar overall ROA. What does this tell you?,One of these companies must have made a calculation error,They're reaching similar overall efficiency-adjusted profitability through very different combinations of margin and turnover — echoing the DuPont-style insight from earlier in this unit,Company A is definitely the better business overall,Asset turnover is irrelevant if margins are known,B,Recall the DuPont and profitability-vs-efficiency lessons — can very different margin/turnover combinations land on a similar overall result?,"Just as DuPont revealed for ROE, Company A and Company B are reaching similar overall ROA through very different paths — fat margins with slow turnover, versus thin margins with fast turnover — neither combination inherently superior.",,scale
