lesson_id,lesson_title,row_type,question_or_heading,option_a,option_b,option_c,option_d,answer,hint,explanation,key_phrase,icon
u11l3,Mode & Choosing the Right Measure,question,"An analyst wants to know the 'typical' bonus paid to employees at a firm, where most bonuses cluster tightly around ₹50,000 but a handful of senior executives received bonuses over ₹50,00,000. Which measure would most likely mislead if reported alone as 'the typical bonus'?",Median,Mode,"Mean, since the executive bonuses would pull it far above what most employees actually received",None of these measures could possibly mislead,C,Recall the earlier salary lesson — which measure is most vulnerable to being dragged by a small number of extreme values?,"Just as in the earlier salary example, the mean would be pulled dramatically upward by a handful of executive bonuses, misrepresenting what a 'typical' employee actually received — median or mode would better reflect the bulk of the data here.",,coin
u11l3,Mode & Choosing the Right Measure,question,"Why does this course emphasize knowing all three measures (mean, median, mode) rather than just teaching 'the' correct formula for 'the average'?","Because there is one universally correct formula, and the other two are rarely used","Because financial data is often skewed or has meaningful outliers, and choosing the WRONG measure of center for the situation can genuinely mislead, even with perfectly correct arithmetic","Because mean, median, and mode are always numerically identical, so learning all three is just for thoroughness",Because only mode has any real-world financial application,B,"What has this lesson, combined with the outlier example from the previous lesson, demonstrated about the risk of defaulting to a single 'the average' measure without thinking about which one fits the data and question?","As both this lesson and the previous one demonstrated, financial and real-world data is often skewed by outliers, and picking the wrong measure of center — however correctly calculated — can genuinely misrepresent what's 'typical,' which is exactly why understanding when to use each of the three matters.",,coin
u11l4,Types of Data: Categorical vs. Numerical,intro,"Numbers you can do math on, and labels you can't","Numerical data (revenue, share price, age) supports meaningful arithmetic — averaging makes sense. Categorical data (industry sector, credit rating letter, country) is a label — averaging it makes no sense at all.",,,,,,,FALSE,book
u11l4,Types of Data: Categorical vs. Numerical,intro,Why the distinction matters immediately,"Calculating a 'mean' industry sector, or a 'mean' credit rating letter, is meaningless — knowing which type of data you have determines which statistical tools even apply.",,,,,,,FALSE,book
u11l4,Types of Data: Categorical vs. Numerical,intro,Key phrase,Numerical data supports meaningful arithmetic (like averaging); categorical data consists of labels or categories where arithmetic operations don't make sense.,,,,,,,TRUE,book
u11l4,Types of Data: Categorical vs. Numerical,question,Which of these is an example of NUMERICAL data?,"A company's industry sector (e.g., 'technology')",A company's quarterly revenue in rupees,"A bond's credit rating letter (e.g., 'AAA')",A company's stock ticker symbol,B,"Which of these supports meaningful arithmetic, like adding or averaging?","Quarterly revenue is a genuine number you can meaningfully add, average, or compare — unlike the other three, which are all labels or categories.",,book
u11l4,Types of Data: Categorical vs. Numerical,question,Why would calculating the 'average industry sector' of a portfolio of companies be a meaningless exercise?,It isn't meaningless — sectors can always be numerically averaged,"Industry sector is categorical data — a label, not a number — so arithmetic operations like averaging simply don't apply to it",Portfolios never contain companies from different sectors,Averaging only fails for very large portfolios,B,"Is 'industry sector' something you can add, divide, and get a meaningful result from?","Since industry sector is a category label rather than a number, there's no meaningful way to 'average' it — you could count how many companies fall into each sector, but not compute a numeric average sector.",,book
u11l4,Types of Data: Categorical vs. Numerical,question,"A credit rating like 'AAA' or 'BB' is an example of numerical data, since it involves letters that follow a specific order.",True,False,,,False,"Even though credit ratings have a meaningful ORDER, can you do arithmetic on them the way you can with a real number?","Despite having a meaningful order (better to worse), credit ratings are still categorical (specifically, 'ordinal' categorical) data — you can rank them, but you can't meaningfully add or average the letters themselves.",,book
u11l4,Types of Data: Categorical vs. Numerical,question,A dataset includes both companies' revenue (in rupees) and their industry sector (as a label). Why might an analyst need to treat these two columns very differently in a statistical analysis?,There's no real difference — both columns should always be treated identically,"Revenue supports numerical summaries like mean and median, while industry sector would instead be summarized using counts or frequencies of each category, not an average",Industry sector should always be converted into a numerical average before use,Revenue data should be treated as categorical to simplify the analysis,B,Recall this lesson's central distinction — which summary statistics make sense for each type of data?,"Exactly as this lesson establishes, revenue (numerical) supports mean, median, and similar summaries, while industry sector (categorical) is better summarized by counting how often each category appears — treating them identically would misapply the wrong tools to at least one of the two columns.",,book
u11l4,Types of Data: Categorical vs. Numerical,question,"Why is correctly identifying whether a variable is numerical or categorical often the very first step in any real statistical analysis, before any calculations begin?",It isn't an important first step — any statistical formula can be applied to any kind of data,"Using the wrong type of tool for the data (like averaging a category) produces a meaningless or nonsensical result, so identifying the data type correctly is what determines which tools are even valid to use",Data type only matters for very large datasets,Numerical and categorical data are actually processed identically by every statistical method,B,"What happens if you apply a numerical tool like 'calculate the mean' to genuinely categorical data, based on this lesson's examples?","As this lesson's industry-sector and credit-rating examples showed, applying a numerical tool to categorical data produces a nonsensical result — making this identification step foundational, since it determines which of the tools covered throughout this unit are even valid to reach for.",,book
u11l5,Frequency Distributions & Simple Tables,intro,Counting how often each value shows up,A frequency distribution simply counts how many times each value (or range of values) appears in a data set — the most basic way to start seeing a data set's shape.,,,,,,,FALSE,book
u11l5,Frequency Distributions & Simple Tables,intro,Grouping numerical data into bins,"For numerical data with many different values, grouping into ranges ('bins,' like ₹0-10, ₹10-20) makes the frequency table far more readable than listing every single distinct value.",,,,,,,FALSE,book
u11l5,Frequency Distributions & Simple Tables,intro,Key phrase,"A frequency distribution counts how often each value (or range of values) occurs in a data set — a first, simple way to see a data set's overall shape.",,,,,,,TRUE,book
u11l5,Frequency Distributions & Simple Tables,question,"A survey of 20 investors' risk tolerance finds: 6 conservative, 9 moderate, 5 aggressive. What is this table an example of?",A measure of central tendency,"A frequency distribution, counting how many respondents fall into each category",A regression analysis,A discount rate calculation,B,"Is this table showing an average, or a count of how many fall into each group?",This is a straightforward frequency distribution — simply counting how many respondents fall into each of the three risk-tolerance categories.,,book
u11l5,Frequency Distributions & Simple Tables,question,"A data set has 500 distinct stock prices ranging from ₹10 to ₹5,000. Why would grouping these into bins (like ₹0-500, ₹500-1000, etc.) generally be more useful than listing all 500 individual frequencies?",It wouldn't be more useful — individual values should always be listed,"Grouping into a manageable number of bins makes the overall shape and pattern of the data much easier to see at a glance, compared to an unreadable list of 500 individual counts","Binning is only useful for categorical data, never numerical data",Binning always distorts the true data and should be avoided,B,"With 500 distinct values, would a table listing each one individually be more or less readable than a handful of grouped ranges?","With that many distinct values, grouping into a reasonable number of bins makes the overall pattern immediately visible, where a table of 500 individual frequencies would be unwieldy and hard to interpret at a glance.",,book
u11l5,Frequency Distributions & Simple Tables,question,"A frequency distribution can be built for both categorical data (like industry sector) and numerical data (like stock returns, once grouped into bins).",True,False,,,True,"Recall the risk-tolerance survey example (categorical) — could a similar counting approach work for numerical data too, once grouped?","As shown by both the categorical risk-tolerance example and the numerical stock-price binning example, frequency distributions work for both data types — categorical data directly, numerical data once grouped into bins.",,book
u11l5,Frequency Distributions & Simple Tables,question,"An analyst builds a frequency distribution of a fund's monthly returns over 10 years and notices most months cluster tightly in a narrow range, with just a few extreme months far outside that range. What basic insight does this table provide, before any further calculation?",No useful insight at all until further statistics are calculated,An early visual sense of the data's overall shape and where extreme values sit relative to the bulk of the data — useful context before diving into more formal measures,Proof that the fund manager is committing fraud,"The exact average monthly return, with no further calculation needed",B,"What can simply looking at how the data clusters (or doesn't) into bins tell you, even before calculating any formal statistic?","Even before calculating any formal statistic (like mean or standard deviation, covered in the next unit), simply seeing how data clusters into a frequency distribution provides valuable early intuition about the data's shape — exactly the 'first look' role this lesson describes.",,book
u11l5,Frequency Distributions & Simple Tables,question,"Why is building a frequency distribution often recommended as an early step in analyzing a new data set, even before calculating mean, median, or mode?","Because frequency distributions are always more accurate than mean, median, or mode","Because seeing the overall shape and distribution of the data first can reveal important context (like clustering, gaps, or extreme values) that helps correctly interpret the summary statistics calculated afterward",Frequency distributions and summary statistics measure completely unrelated things,This order is arbitrary and could easily be reversed with no consequence,B,Does seeing the data's overall shape first help you better understand and interpret a single summary number (like a mean) calculated afterward?,"Building a frequency distribution first provides visual context — clustering, gaps, extreme values — that helps meaningfully interpret whatever summary statistics (like the mean, median, and mode from earlier lessons) get calculated next, rather than looking at a bare number with no sense of the fuller picture behind it.",,book
u11l6,Percentiles: Where Does a Value Rank?,intro,A percentile tells you relative position,The 90th percentile of a data set is the value below which 90% of the data falls. Percentiles translate a raw number into 'how does this compare to everything else?',,,,,,,FALSE,book
u11l6,Percentiles: Where Does a Value Rank?,intro,Common in finance for exactly this reason,"'This fund's return ranks in the 85th percentile among its peers' is a far more useful statement than the raw return number alone — it tells you relative standing, not just an absolute figure.",,,,,,,FALSE,book
u11l6,Percentiles: Where Does a Value Rank?,intro,Key phrase,A percentile shows what share of a data set falls below a given value — turning a raw number into a statement about relative standing.,,,,,,,TRUE,book
u11l6,Percentiles: Where Does a Value Rank?,question,A company's revenue growth rate ranks in the 75th percentile among its industry peers. What does this mean?,The company grew exactly 75% this year,75% of peer companies had a LOWER growth rate than this company,The company is ranked 75th out of all peers,75% of the company's revenue came from growth,B,Recall the definition of a percentile from the intro cards — what does '75th percentile' describe about relative position?,"A 75th percentile ranking means this company's growth outpaced 75% of its peer group — a statement about relative standing, with no direct connection to the actual growth rate number itself.",,book
u11l6,Percentiles: Where Does a Value Rank?,question,A student scores in the 50th percentile on a national exam. What is another way to describe this result?,The student got exactly 50% of the questions right,"The student's score is right around the median — roughly half of test-takers scored lower, and half scored higher",The student failed the exam,The 50th percentile is always the highest possible score,B,Recall the earlier median lesson — what specific percentile does the median correspond to?,"The 50th percentile is, by definition, exactly the median — half the data falls below it and half above, connecting this lesson directly back to the median concept from earlier in this unit.",,book
u11l6,Percentiles: Where Does a Value Rank?,question,A higher percentile ranking always means a numerically larger raw value.,True,False,,,False,Think about a context where a LOWER raw number is actually the better or more desirable outcome — like a runner's race time.,"This depends on context — for something like a runner's race time, a lower raw time is better, so a 90th percentile finish (faster than 90% of runners) corresponds to a numerically SMALLER value, not larger; percentile direction depends on what's being measured.",,book
u11l6,Percentiles: Where Does a Value Rank?,question,Why might reporting 'this fund ranks in the 85th percentile among its peers' be more informative to an investor than simply reporting 'this fund returned 11% this year'?,It isn't more informative — the raw return number always tells the complete story,"The percentile immediately conveys relative performance against a relevant peer group, which the raw return number alone doesn't provide — an 11% return could be excellent or mediocre depending entirely on how peers performed",Percentiles and raw returns always convey identical information,Raw returns are illegal to report without an accompanying percentile,B,"Does an 11% return, on its own, tell you whether that's a strong or weak result relative to similar funds?","An isolated raw return of 11% doesn't reveal whether that's strong or weak — the percentile ranking immediately supplies exactly that missing relative context, against a specific peer group.",,book
u11l6,Percentiles: Where Does a Value Rank?,question,"A company's ratio (say, ROE, from Unit 8) sits at the 20th percentile among its industry peers. How does thinking in percentiles here connect back to the industry-context lessons from Book I?",There's no connection between percentiles and Book I's industry-context lessons,"It gives a precise, quantified way to express exactly the kind of industry-relative comparison Book I repeatedly emphasized as essential for interpreting any ratio","Percentiles are only used for describing raw data, never ratios",Book I's industry-context lessons have nothing to do with relative ranking,B,Recall Book I's repeated emphasis (Units 8 and 9) on comparing ratios to industry peers rather than a universal benchmark — how does a percentile formalize exactly that kind of comparison?,"This directly connects back to Book I's repeated industry-context lessons — a percentile ranking is precisely the kind of precise, peer-relative comparison those lessons argued was essential, now given a formal statistical tool to express it exactly.",,book
u11l7,Quartiles & the Interquartile Range,intro,Quartiles split data into four equal parts,"Q1 (25th percentile), Q2 (50th percentile, the median), and Q3 (75th percentile) divide a sorted data set into four equal-sized groups — a simple, standard way to summarize spread.",,,,,,,FALSE,book
u11l7,Quartiles & the Interquartile Range,intro,The interquartile range (IQR) captures the 'middle half',"IQR = Q3 − Q1. It measures the spread of the middle 50% of the data, deliberately ignoring the most extreme values at either end — a resistant measure, like the median.",,,,,,,FALSE,book
u11l7,Quartiles & the Interquartile Range,intro,Key phrase,"Quartiles (Q1, Q2, Q3) split data into four equal parts; the interquartile range (Q3 − Q1) measures the spread of just the middle 50%, resistant to extreme outliers.",,,,,,,TRUE,book
u11l7,Quartiles & the Interquartile Range,question,A data set's Q1 is 20 and Q3 is 50. What is the interquartile range (IQR)?,70,30,20,50,B,IQR = Q3 − Q1.,"50 − 20 = 30 — the middle 50% of the data spans a range of 30 units, deliberately excluding the more extreme upper and lower quarters.",,book
u11l7,Quartiles & the Interquartile Range,question,Why is the interquartile range often preferred over the full range (maximum minus minimum) when a data set contains extreme outliers?,"IQR and full range are always identical, so it doesn't matter","IQR focuses only on the middle 50% of the data, making it resistant to extreme outliers, unlike the full range which is entirely determined by the two most extreme values",The full range is always a more accurate measure of spread,IQR can only be calculated for very small data sets,B,"Recall the median's resistance to outliers from earlier in this unit — does IQR share a similar resistant quality, and does the full range?","Just as the median resists outlier distortion better than the mean, the IQR resists outlier distortion better than the full range — since IQR deliberately ignores the most extreme upper and lower portions of the data.",,book
u11l7,Quartiles & the Interquartile Range,question,Q2 (the second quartile) is exactly the same value as the median.,True,False,,,True,"Recall the percentile lesson — what percentile does the median correspond to, and how does that relate to Q2's definition?","Since Q2 is defined as the 50th percentile, and the median is also the 50th percentile by definition, these two are always exactly the same value — Q2 is simply another name for the median in the quartile framework.",,book
u11l7,Quartiles & the Interquartile Range,question,"A data set of company valuations has Q1 = ₹50 crore and Q3 = ₹80 crore, meaning an IQR of ₹30 crore. A new company is valued at ₹500 crore. Based on this unit's tools, how would this new company likely be described relative to the rest of the data set?","As a completely typical value, right in the middle of the data","As a likely extreme outlier, sitting far outside the middle 50% (Q1 to Q3) range that most of the data falls within",As proof the IQR calculation must be wrong,As impossible to assess using quartiles,B,"Is ₹500 crore anywhere close to the Q1-to-Q3 range of ₹50-80 crore, or dramatically outside it?","At ₹500 crore, this new company sits dramatically outside the Q1-to-Q3 (₹50-80 crore) range where the middle half of the data lives — a strong signal, using quartile-based reasoning, that this is an extreme outlier relative to the rest of the data set.",,book
u11l7,Quartiles & the Interquartile Range,question,Why might an analyst use quartiles and IQR alongside mean and median (from earlier lessons) rather than relying on either alone?,Using more than one measure is always redundant and unnecessary,"Quartiles and IQR add a view of the data's spread and where extreme values sit, complementing what mean and median alone reveal about just the data's center",Mean and median already capture everything quartiles could possibly reveal,"Quartiles can only be used as a complete replacement for mean and median, never alongside them",B,"Do quartiles and IQR answer a genuinely different question (spread, outliers) than mean and median (center)?","Mean and median describe where a data set's center sits, while quartiles and IQR describe how spread out the data is and where extreme values fall — genuinely complementary information, which is why a thorough description of a data set often uses both together.",,book
u11l8,"Visualizing Data, Conceptually",intro,A histogram shows shape at a glance,"A histogram is a bar chart built from a frequency distribution (Lesson 5) — the height of each bar shows how many data points fall into that range, making a data set's overall shape immediately visible.",,,,,,,FALSE,book
u11l8,"Visualizing Data, Conceptually",intro,What shapes commonly reveal,A single central peak suggests data clustering around a typical value. Two peaks ('bimodal') can suggest two distinct underlying groups mixed together in the same data set — visualization often reveals what raw numbers alone would hide.,,,,,,,FALSE,book
u11l8,"Visualizing Data, Conceptually",intro,Key phrase,"A histogram turns a frequency distribution into a visual shape, often instantly revealing patterns — clustering, multiple peaks, skew — that a table of numbers alone can hide.",,,,,,,TRUE,book
u11l8,"Visualizing Data, Conceptually",question,"A histogram of a fund's monthly returns shows one tall bar clustered near a moderate positive return, with a long thin tail of bars stretching toward large negative returns. What does this shape suggest?",Returns are always exactly equal every month,"Most months cluster around a typical, moderate positive return, but there's a meaningful risk of occasional sharp negative months",The fund has never had a losing month,The chart contains no useful information,B,What does a cluster near one value combined with a stretched-out tail toward the other side typically indicate?,This shape — a central cluster with a long tail toward negative outcomes — visually reveals an asymmetric risk profile that a single average return number alone wouldn't make nearly as obvious.,,book
u11l8,"Visualizing Data, Conceptually",question,"A histogram of customer purchase amounts shows two distinct peaks — one around ₹200 and another around ₹2,000 — with relatively few purchases in between. What might this 'bimodal' shape suggest to an analyst?","A calculation error, since data should only ever have one peak","Possibly two distinct underlying customer groups (e.g., casual small purchasers and bulk buyers) being mixed together in the same data set","That the average purchase amount is exactly ₹1,100, and nothing else",That histograms are unreliable and should not be used,B,Recall the intro card's specific mention of what two peaks in a histogram can reveal.,"Exactly as the intro card described, two peaks often reveal two distinct underlying groups mixed together — worth investigating whether the data should really be analyzed separately for each customer type, rather than as one combined group.",,book
u11l8,"Visualizing Data, Conceptually",question,A histogram is essentially a visual version of the frequency distribution table covered earlier in this unit.,True,False,,,True,"Recall Lesson 5's definition of a frequency distribution — does a histogram add new underlying information, or just a visual representation of the same counts?","A histogram takes the exact same counts from a frequency distribution table and turns them into bars — visualizing rather than adding fundamentally new information, but often making patterns far easier to spot at a glance.",,book
u11l8,"Visualizing Data, Conceptually",question,Why might relying only on a single summary number (like the mean) rather than a visualization sometimes hide important information about a data set?,A single number always contains exactly the same information as a full visualization,"A single summary number can't reveal shape features like multiple peaks, skew, or extreme clustering — very different underlying data sets can share the exact same mean while looking completely different visually",Visualizations are purely decorative and never add real analytical insight,Summary numbers and visualizations always tell contradictory stories,B,"Recall the bimodal purchase-amount example — could that data set's mean look completely ordinary, even while hiding two very different underlying customer groups?","As the bimodal example illustrated, a mean calculated from data with two very different underlying groups might look like a perfectly ordinary single number — completely hiding the two-groups structure that a histogram would reveal instantly.",,book
u11l8,"Visualizing Data, Conceptually",question,"Reflecting on this unit so far — central tendency (mean/median/mode), data types, frequency distributions, percentiles, quartiles, and now visualization — what's the common thread connecting all of these tools?",They are unrelated tools that happen to be taught in the same unit,Each is a different way of describing and understanding a data set's shape and characteristics before moving to more advanced statistical reasoning,Only visualization actually matters; the rest are outdated techniques,These tools are used exclusively for academic statistics with no financial application,B,"What has this unit been building toward, lesson by lesson, since Lesson 1's framing of why statistics matters for finance?","Every tool since Lesson 1 — center, spread basics, percentiles, quartiles, visualization — has been building the same core skill: describing and truly understanding a data set's shape, setting up the more advanced spread and probability tools coming in Units 12 and 13.",,book
u11l9,Skewness: When Data Leans One Way,intro,Symmetric vs. skewed,"In perfectly symmetric data, mean and median are equal, and the shape looks the same on both sides of the center. In skewed data, one side has a longer 'tail,' pulling the mean away from the median.",,,,,,,FALSE,book
u11l9,Skewness: When Data Leans One Way,intro,"Right-skew vs. left-skew, and what causes each","Right-skewed data has a long tail toward high values (like income data — most people cluster low-to-moderate, with a long tail of high earners). Left-skewed data has a long tail toward low values.",,,,,,,FALSE,book
u11l9,Skewness: When Data Leans One Way,intro,Key phrase,Skewness describes a data set's asymmetry — a long tail toward high values (right-skew) pulls the mean above the median; a long tail toward low values (left-skew) pulls it below.,,,,,,,TRUE,book
u11l9,Skewness: When Data Leans One Way,question,A data set's mean is noticeably higher than its median. What does this most likely suggest about the data's shape?,The data is perfectly symmetric,"The data is likely right-skewed, with a long tail of unusually high values pulling the mean upward","The data is likely left-skewed, with a long tail of unusually low values",This combination is mathematically impossible,B,"Recall the salary example from earlier in this unit — mean above median, driven by what kind of tail?","Just as the earlier salary example showed (mean pulled well above median by the founder's very high salary), a mean noticeably above the median signals right-skew — a long tail of unusually high values.",,book
u11l9,Skewness: When Data Leans One Way,question,"House prices in a city typically show right-skew (most homes cluster at moderate prices, with a long tail of very expensive luxury properties). What would you expect regarding mean versus median home price?",Mean and median would be exactly equal,"Mean would be noticeably HIGHER than median, since the luxury property tail pulls the mean upward",Mean would be noticeably LOWER than median,Neither measure would be meaningful for this data,B,Recall the definition of right-skew and its effect on mean relative to median.,"With a long tail of expensive luxury properties pulling upward, the mean would sit noticeably above the median — exactly the right-skew pattern this lesson describes, mirroring the earlier housing market example from Lesson 2.",,book
u11l9,Skewness: When Data Leans One Way,question,"In perfectly symmetric data, the mean and median are equal to each other.",True,False,,,True,Recall the intro card's description of what 'symmetric' means for the relationship between these two measures.,"By definition, perfectly symmetric data has no directional skew pulling the mean away from the median — the two measures land on exactly the same value.",,book
