lesson_id,lesson_title,row_type,question_or_heading,option_a,option_b,option_c,option_d,answer,hint,explanation,key_phrase,icon
u1l5,Three Ways to Value a Business,question,The Income Approach is built around one core idea: a business is worth,Whatever its founder believes it's worth,"The future cash it's expected to generate, converted into today's money",The total salary of its employees,The price of its most expensive machine,B,This connects straight back to present value from the last lesson.,"This is present value in action — project the future benefit stream, then discount it back to what that stream is worth right now.",,book
u1l5,Three Ways to Value a Business,question,"EBITDA strips out interest, tax, depreciation, and amortization from earnings mainly so that:",The company pays less tax,Analysts can compare operating profitability across companies without financing or accounting choices distorting the picture,The numbers look bigger for investors,It replaces the need for a balance sheet,B,"It's about fair comparison, not about looking impressive.",Two companies can run near-identical operations but look very different once you factor in how each is financed or depreciates its equipment — EBITDA strips that noise out.,,book
u1l5,Three Ways to Value a Business,question,Book Value (Total Assets − Total Liabilities) is usually treated as a floor rather than a full answer. Why?,It's illegal to rely on it fully,"It leans on historic, depreciated figures and largely ignores goodwill — often a business's biggest intangible asset",It always overstates a company's worth,Only banks are allowed to calculate it,B,"Think about what accounting numbers leave out — brand, relationships, reputation.","Book value leans on historical accounting numbers and mostly ignores brand, customer relationships, and other goodwill — useful as a sanity-check floor, rarely the full story.",,book
u1l6,Growth vs. Value,intro,"Two philosophies, one goal",Value-minded investors hunt for businesses priced below what they're worth today. Growth-minded investors bet on how much bigger a business will become — and are willing to pay more now for a bigger future.,,,,,,,FALSE,coin
u1l6,Growth vs. Value,intro,Growth needs a bigger leap of faith,"The further out your assumptions reach, the more today's price depends on the future actually arriving on schedule.",,,,,,,FALSE,coin
u1l6,Growth vs. Value,intro,Key phrase,"A high price isn't automatically foolish, and a low price isn't automatically safe — the real question is always price against what's realistically ahead.",,,,,,,TRUE,coin
u1l6,Growth vs. Value,question,Which statement best describes a “growth” approach to investing?,Paying a premium today because you expect much larger profits down the line,Buying only companies that carry zero debt,Avoiding every technology company on principle,Refusing to ever sell a position,A,Think about what growth investors are betting will happen.,Growth investing accepts a higher price today in exchange for a bet on faster future expansion.,,coin
u1l6,Growth vs. Value,question,A retailer trades at 8× profit; a software company trades at 45× profit. This gap most likely reflects:,The software company is committing fraud,The market expects the software company's profits to grow much faster,Retailers are always mispriced,Multiples are handed out randomly,B,"Multiples often price in expectations, not just today's numbers.",Higher multiples often reflect higher expected growth — investors are paying today for profits they expect years from now.,,coin
u1l6,Growth vs. Value,question,A “value” label on a stock guarantees it's a safe investment.,True,False,,,B,Could a stock look cheap for a very good reason?,Cheap on paper doesn't mean safe. A company can be statistically cheap because it's genuinely troubled — a classic ‘value trap.’,,coin
u1l6,Growth vs. Value,question,What is a “value trap”?,A legal clause used in mergers,A stock that looks statistically cheap but is cheap because the underlying business is genuinely deteriorating,A discount offered directly by a stockbroker,A term with no real meaning,B,Think of a stock that looks like a bargain but isn't.,"A value trap is priced low for good reason — the business itself may be shrinking or struggling, so the apparent discount is a mirage.",,coin
u1l6,Growth vs. Value,question,Why does a growth-oriented purchase typically demand more forecasting than a value-oriented one?,Growth companies are required to file more paperwork,"More of the expected payoff sits further out in time, so more years must be predicted correctly",Growth companies don't publish financial statements,It doesn't — both require identical forecasting,B,"Where does most of the expected payoff sit — near-term, or years away?","When most of a company's expected value comes from profits several years away, small changes in those far-off assumptions swing the valuation a lot.",,coin
u1l7,Risk and Return,intro,No free lunch,Higher potential return usually comes bundled with higher potential pain. Understanding that trade-off is the beginning of managing risk sensibly.,,,,,,,FALSE,scale
u1l7,Risk and Return,intro,Risk wears more than one face,"It can mean losing money permanently, being unable to sell an asset when you need to (liquidity risk), or having one bad surprise wipe out a bet that was never spread around.",,,,,,,FALSE,scale
u1l7,Risk and Return,intro,Key phrase,Return is what you hope for. Risk is what you plan for.,,,,,,,TRUE,scale
u1l7,Risk and Return,question,Why do riskier investments generally need to offer higher expected returns to attract buyers?,Riskier investments are illegal without a return premium,To compensate investors for the extra chance of losing money,Government rules require it in every market,They don't — risk and return are unrelated,B,Why would anyone accept extra uncertainty for nothing extra in return?,Investors demand extra expected reward for bearing extra uncertainty — otherwise there'd be no reason to take the risk at all.,,scale
u1l7,Risk and Return,question,A fixed deposit paying 6% and a small startup offering a possible 40% return illustrate:,The startup is obviously the better choice,A basic risk-return trade-off — the higher potential payout comes bundled with meaningfully higher odds of loss,Fixed deposits are always a foolish choice,The numbers must be fabricated,B,Why might that 40% not be a sure thing?,The startup's higher potential payoff exists precisely because its odds of failure are much higher too.,,scale
u1l7,Risk and Return,question,"Putting your entire savings into one stock is a low-risk strategy, as long as you believe strongly in the company.",True,False,,,B,Does belief change what happens if one piece of bad news hits?,Concentrating everything in one bet means a single piece of bad news can do outsized damage — conviction doesn't remove that exposure.,,scale
u1l7,Risk and Return,question,“Liquidity risk” refers to:,The risk that a company mismanages its cash reserves,The risk that you can't sell an investment quickly without accepting a much lower price,The risk of interest rates changing,A risk that applies only to real estate,B,Think about what happens when you actually try to exit an investment.,Some investments are hard to exit quickly at a fair price — that inability to sell on your own timeline is liquidity risk.,,scale
u1l7,Risk and Return,question,"Which of these is a sensible response to risk, rather than an attempt to pretend it doesn't exist?","Avoiding all investing, forever",Spreading money across different bets that don't all fail for the same reason,Borrowing heavily to concentrate on one stock,Ignoring risk since it can't be perfectly measured,B,Think about what happens to a portfolio when bad news hits only one of many holdings.,"Risk can rarely be eliminated, but diversifying across bets that don't all fail together can reduce how hard any single mistake hurts.",,scale
u1l8,What Makes Cash Flow “Free”?,intro,Profit on paper isn't cash in hand,"A company can report a profit and still run low on cash, because profit includes non-cash items and ignores money tied up in day-to-day operations.",,,,,,,FALSE,clock
u1l8,What Makes Cash Flow “Free”?,intro,‘Free’ means left over after the essentials,"Free cash flow is the cash generated by operations, minus what's needed to maintain and grow the business's physical assets.",,,,,,,FALSE,clock
u1l8,What Makes Cash Flow “Free”?,intro,Key phrase,Free Cash Flow = Cash from Operations − Capital Expenditure.,,,,,,,TRUE,clock
u1l8,What Makes Cash Flow “Free”?,question,Free cash flow is best described as:,Total revenue collected in a year,The cash left over after a business covers its operating costs and needed spending on equipment or property,The cash sitting in the founder's personal account,A made-up figure with no real formula,B,Think about what's actually free to be paid out or reinvested elsewhere.,"It's the cash actually free to be paid out, reinvested elsewhere, or saved — after the business has funded what it needs to keep running.",,clock
u1l8,What Makes Cash Flow “Free”?,question,A company reports ₹10 crore net profit but spends ₹12 crore replacing aging machinery that same year. Which number better reflects its real cash position?,Net profit alone,"Free cash flow, which accounts for that spending",Neither number is informative,The company's share price,B,One of these two numbers ignores that ₹12 crore entirely.,"Net profit ignores the cash actually spent on new machinery; free cash flow captures it, which is why the two figures can tell very different stories.",,clock
u1l8,What Makes Cash Flow “Free”?,question,A business can look profitable on its income statement and still run out of cash.,True,False,,,A,Does profit account for money tied up in unpaid customer invoices?,Profit includes non-cash accounting entries and ignores things like money tied up in unpaid invoices — cash can run short even while profit looks healthy.,,clock
u1l8,What Makes Cash Flow “Free”?,question,“Capital expenditure” (CapEx) refers to:,Everyday office snacks and supplies,"Spending on long-lived assets like machinery, buildings, or equipment",Employee salaries,Marketing spend only,B,"Think long-lived, not day-to-day.","CapEx covers money spent on assets expected to be useful for years, like machinery or property — a direct input into the free cash flow formula.",,clock
u1l8,What Makes Cash Flow “Free”?,question,Why do many valuation approaches focus on free cash flow rather than net profit?,Free cash flow is easier to manipulate,Free cash flow better reflects the cash actually available to owners after necessary reinvestment,Net profit is not permitted in valuation work,There's no meaningful difference between the two,B,Think about accounting noise versus actual spendable cash.,Free cash flow strips out accounting noise and shows what's truly left for owners after the business reinvests what it needs to keep going.,,clock
u1l9,The P/E Ratio,intro,The most common shortcut in investing,"The Price-to-Earnings ratio compares what you pay for a share to how much profit that share represents — a fast, rough gauge used everywhere.",,,,,,,FALSE,book
u1l9,The P/E Ratio,intro,"A starting question, not a final answer",A low P/E can mean a bargain — or a business the market has good reason to doubt. The number alone never tells you which.,,,,,,,FALSE,book
u1l9,The P/E Ratio,intro,Key phrase,P/E = Share Price ÷ Earnings per Share.,,,,,,,TRUE,book
u1l9,The P/E Ratio,question,"A company's share trades at ₹200, with earnings per share of ₹10. What is its P/E ratio?",5,10,20,200,C,Divide price by earnings per share.,₹200 ÷ ₹10 = 20. You're effectively paying 20 times the company's current annual profit for one share.,,book
u1l9,The P/E Ratio,question,"A very low P/E ratio, on its own, most likely means:","The company is definitely a great buy, no further checking needed","It could be a genuine bargain, or a sign the market has real doubts about the business — it's a starting clue, not a conclusion",P/E ratios below 10 are against exchange rules,A low P/E always signals imminent bankruptcy,B,One number rarely settles the question by itself.,"A low P/E is a prompt to investigate further, not an automatic verdict — cheap for a good reason and cheap for a bad reason can look identical on this one number.",,book
u1l9,The P/E Ratio,question,P/E ratios are equally meaningful when comparing companies from completely different industries.,True,False,,,B,Do all industries share similar growth rates and capital needs?,"Different industries carry very different typical P/E levels because of different growth rates, capital needs, and risk profiles — comparing within the same industry is far more useful.",,book
u1l9,The P/E Ratio,question,"If a company's earnings are expected to grow quickly, investors will often accept:",A lower P/E than slower-growing peers,"A higher P/E than slower-growing peers, since they're partly paying for future growth too",No P/E ratio at all,A P/E fixed at exactly 15 by convention,B,Think about what a higher multiple is really paying for.,"Faster expected growth usually justifies paying more per rupee of today's earnings, since tomorrow's earnings are expected to be bigger.",,book
u1l9,The P/E Ratio,question,Which kind of company would typically show a meaningful P/E ratio at all?,A company with zero or negative earnings,A profitable company with positive earnings per share,"Any company, regardless of profit",Only companies that pay dividends,B,The formula needs a positive number on the bottom.,"P/E requires positive earnings to make sense — companies with no profit show a meaningless or undefined P/E, which is one reason price-to-revenue exists as an alternative.",,book
u1l10,Reading an Income Statement,intro,A scoreboard for a stretch of time,"Where the balance sheet is a snapshot at one moment, the income statement tracks what happened over a period — usually a quarter or a year.",,,,,,,FALSE,book
u1l10,Reading an Income Statement,intro,Follow the money down the page,"Revenue arrives first, then costs get subtracted step by step, until what's left at the very bottom is net profit.",,,,,,,FALSE,book
u1l10,Reading an Income Statement,intro,Key phrase,"Revenue − costs of every kind = profit, one line at a time.",,,,,,,TRUE,book
u1l10,Reading an Income Statement,question,"On an income statement, “Revenue” refers to:",Profit remaining after all costs,"The total money earned from selling goods or services, before any costs are subtracted",Cash currently sitting in the bank,The value of unsold inventory,B,"It's the very first line, before anything is subtracted.","Revenue is the top line — the full amount earned from sales, before a single cost has been deducted yet.",,book
u1l10,Reading an Income Statement,question,“Cost of Goods Sold” (COGS) typically includes:,Office rent for company headquarters,"The direct costs of producing what was sold, like raw materials and factory labour",Marketing campaigns,Executive salaries,B,Think about costs tied directly to making the product.,COGS covers the direct costs tied to making or delivering the product itself — separate from overhead like marketing or admin.,,book
u1l10,Reading an Income Statement,question,Revenue minus COGS gives you:,Net profit,Gross profit,Operating profit,EBITDA,B,This is the first profit checkpoint on the statement.,"Revenue − COGS = Gross Profit, the first profit checkpoint, before operating expenses like marketing and admin are subtracted.",,book
u1l10,Reading an Income Statement,question,Which of these typically comes last on an income statement?,Revenue,Gross profit,Operating profit,Net profit,D,Think about which checkpoint accounts for every single expense.,"The statement builds downward from revenue through several profit checkpoints, ending at net profit — the true bottom line after every expense, interest, and tax.",,book
u1l10,Reading an Income Statement,question,“Operating profit” already accounts for interest paid on debt and taxes owed.,True,False,,,B,Those two items come later on the statement.,"Operating profit reflects the business's core operations only, before interest and tax are subtracted — those come later, on the way to net profit.",,book
