lesson_id,lesson_title,row_type,question_or_heading,option_a,option_b,option_c,option_d,answer,hint,explanation,key_phrase,icon
u2l2,"Buyers, Sellers & Market Makers",question,"If you sell a stock at ₹500 and someone buys it from you at that price, what does that tell you about both parties?",The buyer overpaid,The seller undersold,"Both currently believe ₹500 is a fair trade for them, even if they disagree on the stock's long-term worth",One party must be lying,C,"A completed trade doesn't require agreement on value — just on price, right now.",Every executed trade just means both sides were willing at that price in that moment — their reasons for being willing can be completely different.,,scale
u2l2,"Buyers, Sellers & Market Makers",question,What problem does a market maker mainly solve?,Guaranteeing profits for investors,The risk that no matching buyer or seller shows up at the same moment you want to trade,Eliminating stock market crashes,Setting government interest rates,B,"Think about timing mismatches, not price levels.","Without someone always willing to quote a price, you might wait a long time for a matching counterparty. Market makers remove that waiting.",,scale
u2l2,"Buyers, Sellers & Market Makers",question,A market maker only buys stocks — they never sell.,True,False,,,False,Re-read the key phrase — 'both a buy and a sell price.',Market makers quote both sides continuously: a price they'll buy at and a (slightly higher) price they'll sell at.,,scale
u2l2,"Buyers, Sellers & Market Makers",question,"A grain merchant who always keeps stock on hand and is willing to both buy from farmers and sell to bakers, at prices she sets each morning, is acting most like a:",Farmer,Baker,Market maker,Regulator,C,Who in this story is always ready to trade both directions?,She's always quoting both a buy and sell price and standing ready to trade either way — exactly the market-maker role.,,scale
u2l2,"Buyers, Sellers & Market Makers",question,The small gap between a market maker's buy price and sell price is best understood as:,A government tax,"Their compensation for always being ready to trade, and for the risk of holding inventory",An illegal fee,A typo in the pricing system,B,What do they get in return for always being available?,"That gap (the bid-ask spread) is how a market maker gets paid for providing constant, ready liquidity.",,scale
u2l3,How Prices Are Set: Supply & Demand,intro,More buyers than sellers pushes prices up,"When more people want to buy at a given price than there are sellers willing to sell at it, buyers start offering more to get a deal — and the price climbs until the two sides balance.",,,,,,,FALSE,scale
u2l3,How Prices Are Set: Supply & Demand,intro,More sellers than buyers pushes prices down,"When sellers outnumber willing buyers at a price, some sellers cut their price to attract a buyer — pulling the price down until supply and demand line up again.",,,,,,,FALSE,scale
u2l3,How Prices Are Set: Supply & Demand,intro,Key phrase,Price is the point where the quantity buyers want and the quantity sellers offer come into balance.,,,,,,,TRUE,scale
u2l3,How Prices Are Set: Supply & Demand,question,"A sudden heatwave sharply raises demand for umbrellas across a city, with no change in how many umbrellas are available. What's the most likely result?",Umbrella prices fall,"Umbrella prices rise, since more buyers are now chasing the same supply",Prices stay exactly the same,Umbrellas disappear from the market entirely,B,"More buyers, same supply — which direction does that push price?","With demand up and supply unchanged, buyers competing for the same stock tends to bid the price higher.",,scale
u2l3,How Prices Are Set: Supply & Demand,question,"A bumper wheat harvest doubles the wheat available for sale, while the number of buyers stays roughly the same. What tends to happen to wheat prices?",They rise sharply,"They fall, since more supply is chasing the same demand",They become impossible to predict,They're fixed by law and don't move,B,"Supply doubled, demand steady — which way does price move?","More sellers offering wheat, with buyer demand unchanged, tends to push the price down as sellers compete for buyers.",,scale
u2l3,How Prices Are Set: Supply & Demand,question,"In a well-functioning market, price is mostly set by government decree rather than by supply and demand.",True,False,,,False,"Think about ordinary goods like vegetables or shares, not price-controlled items.","For most freely traded goods and securities, price emerges from the push and pull of supply and demand, not a fixed decree.",,scale
u2l3,How Prices Are Set: Supply & Demand,question,"If a stock's price is rising day after day on heavy trading, what does that most directly suggest?",Buyers are outbidding each other more than sellers are willing to accept at the old price,The company's factories have physically grown,The government has raised the price by law,Nothing — price moves are always random and meaningless,A,"What does a persistently rising price, with real trading behind it, tell you about the balance of buyers and sellers?",Sustained price increases usually reflect buying pressure outweighing selling pressure at the current price level.,,scale
u2l3,How Prices Are Set: Supply & Demand,question,"Which scenario would you expect to push a company's share price DOWN, all else equal?","A wave of investors suddenly wanting to sell their shares, with few buyers stepping in",A shortage of the company's shares available to buy,A sudden surge of buyers competing for a limited number of shares,The company announcing record profits,A,Which of these describes more sellers than buyers at the current price?,More willing sellers than buyers at the going price is exactly the setup that tends to drag the price down.,,scale
u2l4,Bid-Ask Spread & Liquidity,intro,"Two prices, not one","At any moment, a tradeable asset actually has two prices: the bid (the highest price someone will currently pay) and the ask (the lowest price someone will currently sell for).",,,,,,,FALSE,coin
u2l4,Bid-Ask Spread & Liquidity,intro,Liquidity is how easily you can trade without moving the price,"A liquid market has lots of buyers and sellers close to the current price, so you can trade quickly without a big price impact. An illiquid market can force you to accept a much worse price just to complete a trade.",,,,,,,FALSE,coin
u2l4,Bid-Ask Spread & Liquidity,intro,Key phrase,"The bid-ask spread is the gap between the highest buy offer and the lowest sell offer — a narrow spread usually signals a liquid, easy-to-trade market.",,,,,,,TRUE,coin
u2l4,Bid-Ask Spread & Liquidity,question,"A stock has a bid of ₹198 and an ask of ₹200. If you want to buy immediately, what price should you expect to pay?",₹198,"₹199, always","₹200, the ask price",Whatever price you feel like offering,C,"To buy right now, which side of the quote do you have to meet?",Buying immediately means matching the lowest price a seller is currently willing to accept — the ask.,,coin
u2l4,Bid-Ask Spread & Liquidity,question,Which of these is a sign of a highly liquid market?,A wide bid-ask spread and very few trades per day,A narrow bid-ask spread and lots of buyers and sellers actively trading,Prices that never move,A market with only one participant,B,Liquid markets make trading easy and cheap — what does that look like in the quote?,"Tight spreads plus heavy trading activity are the classic signature of a liquid, easy-to-enter-and-exit market.",,coin
u2l4,Bid-Ask Spread & Liquidity,question,"A wider bid-ask spread generally means a trade will cost you more, relative to the 'true' price.",True,False,,,True,"Think about how far the ask is from the bid, and which one you pay.",A wide spread means buyers pay noticeably more than sellers receive — that gap is a real cost of trading in an illiquid market.,,coin
u2l4,Bid-Ask Spread & Liquidity,question,"You own a rare vintage watch with very few interested buyers, versus a popular blue-chip stock with millions of daily trades. Which is more liquid?","The watch, since it's rare and valuable","The stock, since there are far more ready buyers and sellers",They're equally liquid,"Liquidity only applies to physical goods, not stocks",B,Liquidity is about ease of trading without moving price much — which one has more active participants?,"Rarity often makes something valuable, but it usually makes it less liquid — fewer willing counterparties means a harder, more price-disruptive sale.",,coin
u2l4,Bid-Ask Spread & Liquidity,question,"Why might an investor selling a large, illiquid position accept a noticeably lower price than the last-traded price?",Because illiquid assets are always overpriced,"Because they may need to search harder for a buyer, and a lower price is often the only way to attract one quickly",Because the government requires it,Because liquidity has no effect on achievable price,B,What do you often have to give up to convert an illiquid asset into cash quickly?,"With few buyers around, accepting a lower price is often the price of getting a deal done at all in illiquid markets.",,coin
u2l5,Primary vs Secondary Markets,intro,Primary markets: money goes to the company,When a company sells brand-new shares directly to investors — like in an IPO — that's the primary market. The cash raised goes straight into the company's own accounts.,,,,,,,FALSE,book
u2l5,Primary vs Secondary Markets,intro,Secondary markets: investors trade with each other,"Once those shares are out in the world, investors buying and selling them among themselves — on a stock exchange, say — is the secondary market. The company itself doesn't receive a rupee from these trades.",,,,,,,FALSE,book
u2l5,Primary vs Secondary Markets,intro,Key phrase,"Primary market = new securities sold, raising money for the issuer. Secondary market = existing securities changing hands between investors.",,,,,,,TRUE,book
u2l5,Primary vs Secondary Markets,question,A company sells 10 million brand-new shares to investors for the first time in its IPO. This is an example of a:,Secondary market transaction,Primary market transaction,Neither — IPOs aren't market transactions,A private loan,B,Is the company itself receiving the money here?,"New shares, money flowing into the company — that's the defining feature of a primary market deal.",,book
u2l5,Primary vs Secondary Markets,question,"You buy 100 shares of a company from another investor on the stock exchange, six months after its IPO. This trade takes place in the:",Primary market,Secondary market,The company's own bank account,A private market only for employees,B,"Is the company receiving your money, or is it going to the other investor?","You're trading with another investor, not with the company — that's exactly what the secondary market is for.",,book
u2l5,Primary vs Secondary Markets,question,"When you buy shares on a stock exchange from another investor, the company whose shares they are receives that cash directly.",True,False,,,False,"Who actually receives your payment — the company, or the person who sold you the shares?","Secondary market trades move cash between investors. The company already received its money, back when those shares were first sold in the primary market.",,book
u2l5,Primary vs Secondary Markets,question,"Why do secondary markets matter to a company, even though it doesn't receive money from trades there?",They don't matter to the company at all,"A liquid, active secondary market makes it easier and cheaper for the company to raise new money later, since investors know they can exit",Secondary markets set the company's tax rate,Secondary markets are only relevant to regulators,B,Think about why investors are willing to buy shares in a primary offering at all.,Investors are far more willing to buy new shares if they know there's a liquid secondary market to sell into later — so a healthy secondary market indirectly helps future primary offerings.,,book
u2l5,Primary vs Secondary Markets,question,A company issuing new bonds directly to institutional investors to raise ₹500 crore is participating in the:,Secondary bond market,Primary bond market,Stock market only,Currency market,B,"New securities, cash flowing to the issuer — which market is that?",New debt being issued and money flowing to the company is the bond-market equivalent of a primary market transaction.,,book
u2l6,Public vs Private Markets,intro,"Public markets: open, regulated, liquid","A public market — like a stock exchange — lets almost anyone buy or sell, under heavy disclosure and regulatory requirements. In exchange, companies get access to a huge pool of possible investors.",,,,,,,FALSE,book
u2l6,Public vs Private Markets,intro,"Private markets: fewer rules, fewer participants","Private company shares, private equity, and many small-business sales happen off-exchange, between a limited set of investors, with far less mandatory disclosure — and far less liquidity.",,,,,,,FALSE,book
u2l6,Public vs Private Markets,intro,Key phrase,Public markets trade openly disclosure-heavy securities among the general public; private markets trade less-liquid stakes among a limited set of investors.,,,,,,,TRUE,book
u2l6,Public vs Private Markets,question,Which of these is a defining feature of public markets compared to private markets?,No regulation at all,Heavy disclosure requirements and open access for a wide range of investors,Guaranteed profits for investors,Only institutions are allowed to participate,B,What do exchanges typically demand from listed companies in return for access to public investors?,"Public listing comes with a trade-off: broad access to capital, in exchange for ongoing, heavy disclosure to protect that wide investor base.",,book
u2l6,Public vs Private Markets,question,"A small family-owned manufacturing business with no public shares, sold directly to a single private buyer, is an example of a transaction in the:",Public market,Private market,Currency market,Derivatives market,B,"No exchange listing, one buyer, limited disclosure — which market fits?","Off-exchange, limited-participant, low-disclosure deals are the hallmark of the private market.",,book
u2l6,Public vs Private Markets,question,Private market investments are generally easier to sell quickly than public market investments.,True,False,,,False,Think back to the liquidity lesson — which market has far more active buyers and sellers?,"It's usually the opposite: private stakes typically take much longer to sell, since there's no exchange and far fewer ready buyers.",,book
u2l6,Public vs Private Markets,question,Why might a company choose to stay private rather than list on a public exchange?,To avoid all forms of taxation,To avoid the heavy disclosure obligations and outside scrutiny that come with a public listing,Because private companies can't legally raise any money,Because private markets always offer higher valuations,B,What's the main cost a company accepts when it goes public?,Staying private lets a company keep its numbers and strategy confidential and avoid the reporting burden that comes with public listing — a trade-off some owners prefer.,,book
u2l6,Public vs Private Markets,question,"An investor buying a stake in an early-stage startup, negotiated directly with the founders and a handful of other investors, is operating mainly in the:",Public market,Private market,Bond market only,Commodities market,B,"Negotiated directly, small investor group, no exchange — which market?","Direct negotiation among a small group, with no public exchange involved, is squarely a private-market transaction.",,book
u2l7,"Market Participants: Retail, Institutional & Intermediaries",intro,Retail investors: individuals trading their own money,"A retail investor is an ordinary individual — buying shares for a personal or family account, usually in smaller sizes than professional players.",,,,,,,FALSE,scale
u2l7,"Market Participants: Retail, Institutional & Intermediaries",intro,Institutional investors move much bigger sums,"Mutual funds, pension funds, insurance companies, and banks trade on behalf of large pools of other people's money — their trades can be large enough to move prices on their own.",,,,,,,FALSE,scale
u2l7,"Market Participants: Retail, Institutional & Intermediaries",intro,Key phrase,"Intermediaries — brokers, exchanges, market makers — don't usually own the assets themselves; they exist to connect and facilitate trades between others.",,,,,,,TRUE,scale
u2l7,"Market Participants: Retail, Institutional & Intermediaries",question,A pension fund managing retirement savings for thousands of workers buys ₹200 crore worth of shares in one trade. This fund is best classified as a:,Retail investor,Institutional investor,Intermediary,Regulator,B,"Whose money is it managing, and at what scale?","Large scale, managing pooled money on behalf of many people — that's the textbook definition of an institutional investor.",,scale
u2l7,"Market Participants: Retail, Institutional & Intermediaries",question,"An individual who opens a brokerage app and buys ₹20,000 worth of shares for their personal savings is acting as a:",Retail investor,Institutional investor,A stock exchange,A market maker,A,"Whose money, and how large is the trade relative to institutions?",Trading personal money in modest size is exactly the retail investor role.,,scale
u2l7,"Market Participants: Retail, Institutional & Intermediaries",question,"A stockbroker who executes trades on behalf of clients, without owning the underlying shares themselves, is best described as an intermediary.",True,False,,,True,"Do they own the assets, or do they just connect buyer and seller?","Brokers typically don't take ownership positions themselves — they exist to connect clients to the market, which is the intermediary role.",,scale
u2l7,"Market Participants: Retail, Institutional & Intermediaries",question,Why can institutional investors sometimes move a stock's price more than an individual retail trade?,Institutions are legally required to move prices,Their trade sizes are large enough that they can shift the balance of supply and demand on their own,Retail investors aren't allowed to affect prices at all,Institutions always trade at a fixed government-set price,B,Think back to the supply-and-demand lesson — what changes price?,"A single large institutional order can meaningfully shift the buy/sell balance at the current price, unlike most individual retail trades.",,scale
u2l7,"Market Participants: Retail, Institutional & Intermediaries",question,A stock exchange itself — the venue where trades are matched — is best described as a:,Retail investor,Institutional investor,Intermediary/market infrastructure provider that facilitates trading without owning the securities,A private company with no public role,C,"Does the exchange itself buy or sell for its own profit motive, or does it just host the matching process?","Exchanges provide the infrastructure and rules for trading — they facilitate, they don't typically take trading positions themselves.",,scale
u2l8,Stock Exchanges & How Trades Happen,intro,An exchange is a matching engine,"A stock exchange collects buy and sell orders from everyone trading a stock, and matches compatible ones — the highest bid to the lowest ask — continuously through the trading day.",,,,,,,FALSE,clock
u2l8,Stock Exchanges & How Trades Happen,intro,Order types: market vs limit,"A market order says 'trade right now, at whatever the best available price is.' A limit order says 'only trade at this price or better' — you might wait, but you control your price.",,,,,,,FALSE,clock
u2l8,Stock Exchanges & How Trades Happen,intro,Key phrase,A market order prioritizes speed of execution; a limit order prioritizes control over the price you get.,,,,,,,TRUE,clock
u2l8,Stock Exchanges & How Trades Happen,question,"You place an order to buy a stock 'at whatever the current best price is, immediately.' This is a:",Limit order,Market order,Stop order,Private negotiation,B,Which order type trades speed of execution for control over price?,A market order accepts the current best available price in exchange for near-instant execution.,,clock
u2l8,Stock Exchanges & How Trades Happen,question,You place an order to buy a stock only if the price drops to ₹450 or below. This is a:,Market order,Limit order,A guaranteed trade within the next minute,A type of dividend,B,Which order type lets you set a specific price condition?,"Setting a maximum price you're willing to pay, and waiting for the market to reach it, is the defining feature of a limit order.",,clock
u2l8,Stock Exchanges & How Trades Happen,question,"A limit order guarantees your trade will execute, just possibly at a delay.",True,False,,,False,What happens if the price never reaches your limit?,"A limit order only executes if the market reaches your specified price — if it never does, your order simply never fills.",,clock
u2l8,Stock Exchanges & How Trades Happen,question,An exchange's main technical job during trading hours is to:,Set the 'correct' price for every stock by decree,Continuously match compatible buy and sell orders as they arrive,Guarantee every trader a profit,Print new shares whenever demand is high,B,"What is the exchange actually doing, mechanically, all day?","Exchanges run a continuous matching process, pairing willing buyers and sellers as compatible orders arrive — they don't set prices themselves.",,clock
u2l8,Stock Exchanges & How Trades Happen,question,You urgently need to sell a stock in the next few seconds and are willing to accept whatever price is currently available. You should most likely use a:,Limit order,Market order,No order — wait a week instead,A private sale to a friend,B,Which order type is built for speed over price precision?,"When speed matters more than getting an exact price, a market order is the tool built for that trade-off.",,clock
u2l9,"Market Efficiency, Explained",intro,Efficient markets absorb information fast,"In a highly efficient market, new public information — an earnings report, a news headline — gets reflected in the price almost immediately, as traders react and adjust their orders.",,,,,,,FALSE,book
u2l9,"Market Efficiency, Explained",intro,Efficiency isn't the same as always being 'right',"Even a fast, efficient market can misprice something — efficiency just means information gets absorbed quickly, not that the resulting price is always the perfect long-run value.",,,,,,,FALSE,book
u2l9,"Market Efficiency, Explained",intro,Key phrase,Market efficiency describes how quickly and completely available information gets reflected into price — not whether that price is ultimately 'correct.',,,,,,,TRUE,book
u2l9,"Market Efficiency, Explained",question,"A company announces surprisingly strong profits at 9:00am, and its share price fully adjusts to reflect that news within minutes of trading opening. This is a sign of:",A broken market,"A reasonably efficient market, quickly absorbing new information into price",Illegal insider trading,A market that ignores news entirely,B,How fast did new public information get reflected in the price?,"Fast, near-complete absorption of new public information into price is exactly what market efficiency describes.",,book
u2l9,"Market Efficiency, Explained",question,Which of these would be a sign of a relatively INefficient market?,Prices react to news within seconds,"A stock's price takes weeks to reflect publicly available bad news, even though everyone can see it",Prices constantly update throughout the day,Bid-ask spreads are extremely narrow,B,Slow reaction to information that's already public — what does that suggest about efficiency?,A long lag between public information becoming available and price reacting to it is a classic sign of lower market efficiency.,,book
u2l9,"Market Efficiency, Explained",question,A perfectly efficient market means the price is always exactly equal to the company's true intrinsic value.,True,False,,,False,"Re-read the key phrase — efficiency is about speed of absorbing information, not accuracy of the resulting price.",Efficiency describes how fast information gets reflected in price — it doesn't guarantee the price is a perfectly accurate estimate of intrinsic value at every moment.,,book
u2l9,"Market Efficiency, Explained",question,"Why do very liquid, widely-followed stocks tend to be more 'efficiently' priced than obscure, thinly-traded ones?",Liquid stocks are legally required to be efficient,More traders watching and reacting to news means information gets absorbed into price faster,Obscure stocks have no news at all,Efficiency has nothing to do with how many people follow a stock,B,Think about how many eyes and trades are reacting to new information in each case.,More active participants watching and trading a stock means new information tends to get incorporated into its price much faster.,,book
u2l9,"Market Efficiency, Explained",question,"In a highly efficient market, consistently finding mispriced stocks using only publicly available information should be:",Very easy for anyone willing to read the news,"Difficult, since that public information is likely already reflected in the price by the time you act on it","Guaranteed, if you read enough newspapers","Impossible for anyone, under any circumstances, ever",B,"If information gets absorbed fast, how much of an edge does merely reading public news give you?","The faster a market absorbs public information, the less of an edge simply having read that same information gives you over other participants.",,book
u2l10,Capstone: Reading a Market in Motion,intro,Putting the pieces together,"A single day of trading involves all of it at once: buyers and sellers meeting, prices set by supply and demand, market makers smoothing the gaps, and information getting absorbed as it arrives.",,,,,,,FALSE,coin
u2l10,Capstone: Reading a Market in Motion,intro,Reading the tape,"When you see a stock's bid-ask spread widen sharply and trading volume drop, that's usually a liquidity story — not necessarily bad news about the company itself.",,,,,,,FALSE,coin
u2l10,Capstone: Reading a Market in Motion,intro,Key phrase,"A market's price at any instant reflects the current balance of willing buyers, willing sellers, and the information both have already absorbed.",,,,,,,TRUE,coin
u2l10,Capstone: Reading a Market in Motion,question,"A stock's bid-ask spread suddenly widens from ₹0.50 to ₹8, and daily trading volume collapses, with no company news at all. What's the most likely explanation?",The company's value doubled overnight,"A sharp drop in liquidity — fewer active buyers and sellers, not necessarily a change in the business",The exchange has shut down permanently,The stock is now risk-free,B,Which lesson's concept explains a widening spread with no news?,"Widening spreads and vanishing volume, absent any news, points squarely at a liquidity problem rather than a change in the underlying business.",,coin
u2l10,Capstone: Reading a Market in Motion,question,"You want to buy a large block of a thinly-traded small-cap stock quickly. Based on what you've learned, what should you expect?","A price identical to the last traded price, no matter how large your order","That you may have to accept a noticeably worse price than the last trade, since the stock is illiquid",That the exchange will refuse your order,That large orders always get the best possible price,B,"Think about liquidity, spread, and order size together.","In an illiquid, thinly-traded stock, a large order often has to 'walk the book' — accepting progressively worse prices to get fully filled.",,coin
u2l10,Capstone: Reading a Market in Motion,question,"A company you follow reports blockbuster earnings, and by the time you read the news an hour later, the stock is already up 12%. This is best explained by:",Coincidence unrelated to the earnings,A reasonably efficient market having already absorbed the public earnings news into price ahead of your reading it,An error in the stock exchange's systems,The company manually setting its own share price,B,Which concept from this unit explains a price move that's already happened by the time you hear the news?,Fast absorption of new public information into price — the hallmark of an efficient market — explains why the move often precedes your own reading of the news.,,coin
u2l10,Capstone: Reading a Market in Motion,question,Which best summarizes the relationship between a primary offering and the secondary market that follows it?,They're unrelated and never interact,"The primary offering raises money for the company once; all later trading in the secondary market moves cash only between investors, not to the company",The secondary market sends all its profits back to the company,Secondary market trading happens before the primary offering,B,"Recall which market the company gets paid in, and which one investors just trade among themselves in.","The company is paid once, in the primary market. Everything after that — the vast majority of daily trading — is investors exchanging with each other in the secondary market.",,coin
u2l10,Capstone: Reading a Market in Motion,question,"A retail investor places a limit order to buy at ₹95 for a stock currently trading at ₹100, and a large institutional investor simultaneously places a market sell order for a huge block. What's most likely to happen to the price in the short run?","Price rises sharply, since institutions always push prices up","Price likely falls toward or through ₹95, as the large sell order meets the available buy orders in the book",The retail order is illegal and gets cancelled,Nothing — retail and institutional orders can never interact,B,"A big sell order needs buyers on the other side — where does it find them, and what does that do to price?","A large market sell order has to work down through the available buy orders in the book, which tends to push the price down until it finds enough buyers to absorb it.",,coin
